Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.178,0.358,0.2,0.173,0.371
0.161,0.349,0.192,0.178,0.358
0.167,0.342,0.196,0.161,0.349
0.162,0.346,0.19,0.167,0.342
0.158,0.338,0.19,0.162,0.346
0.158,0.329,0.186,0.158,0.338
0.173,0.338,0.194,0.158,0.329
0.171,0.347,0.194,0.173,0.338
0.166,0.321,0.181,0.171,0.347
0.15,0.331,0.182,0.166,0.321
0.158,0.332,0.183,0.15,0.331
0.164,0.336,0.189,0.158,0.332
0.16,0.323,0.185,0.164,0.336
0.162,0.317,0.178,0.16,0.323
0.149,0.308,0.184,0.162,0.317
0.146,0.308,0.175,0.149,0.308
0.152,0.304,0.177,0.146,0.308
0.151,0.291,0.176,0.152,0.304
0.149,0.316,0.178,0.151,0.291
0.147,0.308,0.18,0.149,0.316
0.148,0.297,0.17,0.147,0.308
0.147,0.287,0.179,0.148,0.297
0.15,0.302,0.175,0.147,0.287
0.158,0.298,0.172,0.15,0.302
0.156,0.314,0.178,0.158,0.298
0.148,0.309,0.18,0.156,0.314
0.15,0.297,0.167,0.148,0.309
0.146,0.313,0.175,0.15,0.297
0.144,0.299,0.164,0.146,0.313
0.145,0.29,0.171,0.144,0.299
0.145,0.288,0.169,0.145,0.29
0.15,0.298,0.175,0.145,0.288
0.149,0.304,0.173,0.15,0.298
0.166,0.338,0.214,0.149,0.304
0.182,0.362,0.206,0.166,0.338
0.153,0.298,0.179,0.182,0.362
0.16,0.338,0.192,0.153,0.298
0.156,0.346,0.185,0.16,0.338
0.171,0.373,0.2,0.156,0.346
0.18,0.371,0.199,0.171,0.373
0.183,0.405,0.229,0.18,0.371
0.227,0.485,0.267,0.183,0.405
0.267,0.581,0.338,0.227,0.485
0.3,0.579,0.355,0.267,0.581
0.212,0.442,0.246,0.3,0.579
0.184,0.397,0.226,0.212,0.442
0.194,0.421,0.226,0.184,0.397
0.174,0.375,0.208,0.194,0.421
0.169,0.353,0.199,0.174,0.375
0.157,0.343,0.192,0.169,0.353
0.156,0.331,0.194,0.157,0.343
0.152,0.301,0.174,0.156,0.331
0.165,0.346,0.196,0.152,0.301
0.168,0.353,0.198,0.165,0.346
0.173,0.364,0.196,0.168,0.353
0.17,0.384,0.196,0.173,0.364
0.179,0.353,0.193,0.17,0.384
0.166,0.359,0.205,0.179,0.353
0.174,0.361,0.207,0.166,0.359
0.177,0.349,0.204,0.174,0.361
0.265,0.447,0.286,0.177,0.349
0.168,0.356,0.202,0.265,0.447
0.177,0.385,0.2,0.168,0.356
0.192,0.404,0.224,0.177,0.385
0.189,0.38,0.208,0.192,0.404
0.19,0.393,0.211,0.189,0.38
0.192,0.402,0.205,0.19,0.393
0.182,0.408,0.208,0.192,0.402
0.18,0.385,0.213,0.182,0.408
0.188,0.421,0.221,0.18,0.385
0.178,0.406,0.221,0.188,0.421
0.188,0.43,0.21,0.178,0.406
0.195,0.403,0.221,0.188,0.43
0.199,0.416,0.233,0.195,0.403
0.297,0.503,0.321,0.199,0.416
0.18,0.407,0.216,0.297,0.503
0.19,0.385,0.215,0.18,0.407
0.18,0.375,0.206,0.19,0.385
0.191,0.384,0.223,0.18,0.375
0.253,0.451,0.292,0.191,0.384
0.181,0.373,0.2,0.253,0.451
0.174,0.376,0.205,0.181,0.373
0.178,0.372,0.2,0.174,0.376
0.175,0.368,0.208,0.178,0.372
0.195,0.416,0.227,0.175,0.368
0.189,0.412,0.216,0.195,0.416
0.182,0.395,0.219,0.189,0.412
0.18,0.409,0.217,0.182,0.395
0.201,0.457,0.239,0.18,0.409
0.203,0.461,0.244,0.201,0.457
0.196,0.46,0.24,0.203,0.461
0.201,0.431,0.231,0.196,0.46
0.194,0.454,0.231,0.201,0.431
0.198,0.448,0.235,0.194,0.454
0.192,0.453,0.232,0.198,0.448
0.197,0.459,0.236,0.192,0.453
0.206,0.468,0.241,0.197,0.459
0.206,0.456,0.232,0.206,0.468
0.203,0.459,0.236,0.206,0.456
0.206,0.459,0.244,0.203,0.459
0.2,0.47,0.241,0.206,0.459
0.195,0.432,0.23,0.2,0.47
0.199,0.439,0.226,0.195,0.432
0.197,0.426,0.228,0.199,0.439
0.2,0.433,0.23,0.197,0.426
0.192,0.436,0.228,0.2,0.433
0.188,0.413,0.217,0.192,0.436
0.184,0.422,0.224,0.188,0.413
0.187,0.417,0.224,0.184,0.422
0.179,0.401,0.21,0.187,0.417
0.175,0.416,0.222,0.179,0.401
0.176,0.396,0.205,0.175,0.416
0.166,0.368,0.197,0.176,0.396
0.175,0.387,0.208,0.166,0.368
0.176,0.382,0.204,0.175,0.387
0.169,0.373,0.215,0.176,0.382
0.174,0.388,0.208,0.169,0.373
0.286,0.481,0.306,0.174,0.388
0.175,0.378,0.207,0.286,0.481
0.165,0.373,0.2,0.175,0.378
0.167,0.371,0.206,0.165,0.373
0.172,0.377,0.195,0.167,0.371
0.176,0.376,0.207,0.172,0.377
0.179,0.385,0.205,0.176,0.376
0.18,0.398,0.205,0.179,0.385
0.163,0.348,0.191,0.18,0.398
0.176,0.373,0.209,0.163,0.348
0.172,0.366,0.197,0.176,0.373
0.164,0.354,0.186,0.172,0.366
0.178,0.38,0.204,0.164,0.354
0.172,0.355,0.195,0.178,0.38
0.153,0.328,0.173,0.172,0.355
0.16,0.332,0.184,0.153,0.328
0.153,0.316,0.177,0.16,0.332
0.15,0.328,0.179,0.153,0.316
0.151,0.316,0.183,0.15,0.328
0.151,0.312,0.179,0.151,0.316
0.156,0.322,0.183,0.151,0.312
0.156,0.319,0.193,0.156,0.322
0.156,0.311,0.188,0.156,0.319
0.156,0.321,0.185,0.156,0.311
0.161,0.315,0.182,0.156,0.321
0.161,0.338,0.196,0.161,0.315
0.155,0.314,0.177,0.161,0.338
0.16,0.336,0.184,0.155,0.314
0.158,0.326,0.186,0.16,0.336
0.16,0.304,0.178,0.158,0.326
0.152,0.319,0.189,0.16,0.304
0.161,0.311,0.18,0.152,0.319
0.163,0.324,0.18,0.161,0.311
0.152,0.332,0.176,0.163,0.324
0.151,0.32,0.188,0.152,0.332
0.604,0.759,0.599,0.151,0.32
0.156,0.329,0.179,0.604,0.759
0.159,0.337,0.181,0.156,0.329
0.154,0.308,0.181,0.159,0.337
0.156,0.322,0.181,0.154,0.308
0.156,0.335,0.186,0.156,0.322
0.167,0.345,0.193,0.156,0.335
0.178,0.365,0.205,0.167,0.345
0.17,0.36,0.201,0.178,0.365
0.18,0.388,0.204,0.17,0.36
0.175,0.401,0.206,0.18,0.388
0.175,0.373,0.205,0.175,0.401
0.174,0.386,0.215,0.175,0.373
0.165,0.386,0.199,0.174,0.386
0.165,0.364,0.196,0.165,0.386
0.165,0.355,0.199,0.165,0.364
0.173,0.364,0.191,0.165,0.355
0.163,0.372,0.203,0.173,0.364
0.167,0.363,0.189,0.163,0.372
0.162,0.363,0.2,0.167,0.363
0.172,0.354,0.201,0.162,0.363
0.163,0.359,0.205,0.172,0.354
0.169,0.356,0.201,0.163,0.359
0.171,0.352,0.2,0.169,0.356
0.16,0.348,0.185,0.171,0.352
0.164,0.361,0.195,0.16,0.348
0.162,0.354,0.19,0.164,0.361
0.166,0.353,0.192,0.162,0.354
0.164,0.358,0.211,0.166,0.353
0.169,0.372,0.201,0.164,0.358
0.168,0.35,0.195,0.169,0.372
0.155,0.335,0.179,0.168,0.35
0.166,0.33,0.188,0.155,0.335
0.163,0.352,0.192,0.166,0.33
0.169,0.34,0.195,0.163,0.352
0.167,0.346,0.189,0.169,0.34
0.161,0.348,0.189,0.167,0.346
0.159,0.345,0.186,0.161,0.348
0.181,0.356,0.196,0.159,0.345
0.244,0.444,0.281,0.181,0.356
0.163,0.328,0.184,0.244,0.444
0.167,0.331,0.191,0.163,0.328
0.16,0.352,0.201,0.167,0.331
0.16,0.354,0.198,0.16,0.352
0.159,0.33,0.192,0.16,0.354
0.165,0.341,0.187,0.159,0.33
0.164,0.341,0.191,0.165,0.341
0.17,0.344,0.186,0.164,0.341
0.171,0.365,0.199,0.17,0.344
0.157,0.335,0.191,0.171,0.365
0.158,0.355,0.212,0.157,0.335
0.157,0.316,0.191,0.158,0.355
0.153,0.302,0.18,0.157,0.316
0.149,0.303,0.177,0.153,0.302
0.146,0.298,0.17,0.149,0.303
0.156,0.316,0.175,0.146,0.298
0.141,0.314,0.167,0.156,0.316
0.146,0.3,0.169,0.141,0.314
0.158,0.313,0.167,0.146,0.3
0.151,0.294,0.184,0.158,0.313
0.162,0.311,0.178,0.151,0.294
0.155,0.319,0.174,0.162,0.311
0.152,0.309,0.174,0.155,0.319
0.147,0.306,0.173,0.152,0.309
0.148,0.3,0.176,0.147,0.306
0.155,0.318,0.194,0.148,0.3
0.151,0.296,0.184,0.155,0.318
0.69,0.7,0.569,0.151,0.296
0.16,0.321,0.199,0.69,0.7
0.152,0.296,0.165,0.16,0.321
0.155,0.326,0.17,0.152,0.296
0.154,0.331,0.184,0.155,0.326
0.157,0.351,0.205,0.154,0.331
0.162,0.346,0.199,0.157,0.351
0.147,0.317,0.167,0.162,0.346
0.144,0.31,0.175,0.147,0.317
0.146,0.324,0.188,0.144,0.31
0.139,0.285,0.166,0.146,0.324
0.162,0.311,0.182,0.139,0.285
0.149,0.315,0.188,0.162,0.311
0.153,0.306,0.176,0.149,0.315
0.151,0.302,0.175,0.153,0.306
0.145,0.304,0.174,0.151,0.302
0.153,0.296,0.18,0.145,0.304
0.162,0.309,0.179,0.153,0.296
0.16,0.334,0.186,0.162,0.309
0.152,0.311,0.174,0.16,0.334
0.147,0.304,0.165,0.152,0.311
0.151,0.323,0.18,0.147,0.304
0.154,0.33,0.177,0.151,0.323
0.14,0.293,0.165,0.154,0.33
0.159,0.322,0.178,0.14,0.293
0.155,0.324,0.189,0.159,0.322
0.169,0.339,0.195,0.155,0.324
0.157,0.327,0.182,0.169,0.339
0.167,0.326,0.185,0.157,0.327
0.146,0.305,0.176,0.167,0.326
0.149,0.311,0.179,0.146,0.305
0.148,0.293,0.173,0.149,0.311
0.154,0.299,0.181,0.148,0.293
0.147,0.308,0.182,0.154,0.299
0.157,0.315,0.179,0.147,0.308
0.171,0.347,0.191,0.157,0.315
0.165,0.347,0.193,0.171,0.347
0.159,0.337,0.196,0.165,0.347
0.162,0.337,0.192,0.159,0.337
0.16,0.326,0.188,0.162,0.337
0.161,0.331,0.185,0.16,0.326
0.162,0.348,0.189,0.161,0.331
0.167,0.351,0.194,0.162,0.348
0.172,0.359,0.203,0.167,0.351
0.158,0.328,0.184,0.172,0.359
0.162,0.334,0.189,0.158,0.328
0.17,0.34,0.189,0.162,0.334
0.161,0.328,0.188,0.17,0.34
0.168,0.34,0.192,0.161,0.328
0.162,0.352,0.195,0.168,0.34
0.176,0.342,0.19,0.162,0.352
0.168,0.34,0.191,0.176,0.342
0.165,0.333,0.181,0.168,0.34
0.159,0.323,0.195,0.165,0.333
0.161,0.346,0.18,0.159,0.323
0.155,0.325,0.193,0.161,0.346
0.157,0.327,0.178,0.155,0.325
0.157,0.322,0.179,0.157,0.327
0.165,0.348,0.19,0.157,0.322
0.158,0.332,0.189,0.165,0.348
0.911,0.758,0.78,0.158,0.332
0.196,0.458,0.252,0.911,0.758
0.2,0.488,0.246,0.196,0.458
0.214,0.471,0.263,0.2,0.488
0.208,0.455,0.252,0.214,0.471
0.156,0.341,0.184,0.208,0.455
0.167,0.363,0.19,0.156,0.341
0.161,0.333,0.187,0.167,0.363
0.155,0.334,0.183,0.161,0.333
0.169,0.337,0.193,0.155,0.334
0.161,0.355,0.186,0.169,0.337
0.165,0.329,0.19,0.161,0.355
0.163,0.364,0.199,0.165,0.329
0.157,0.325,0.183,0.163,0.364
0.165,0.34,0.188,0.157,0.325
0.166,0.354,0.19,0.165,0.34
0.166,0.343,0.19,0.166,0.354
0.162,0.357,0.186,0.166,0.343
0.164,0.338,0.19,0.162,0.357
0.169,0.351,0.192,0.164,0.338
0.165,0.349,0.198,0.169,0.351
0.144,0.293,0.173,0.165,0.349
0.147,0.33,0.186,0.144,0.293
0.142,0.293,0.169,0.147,0.33
0.151,0.285,0.164,0.142,0.293
0.165,0.309,0.175,0.151,0.285
0.16,0.313,0.177,0.165,0.309
0.158,0.321,0.184,0.16,0.313
0.148,0.331,0.192,0.158,0.321
0.155,0.323,0.176,0.148,0.331
0.158,0.311,0.177,0.155,0.323
0.148,0.314,0.178,0.158,0.311
0.151,0.303,0.174,0.148,0.314
0.155,0.317,0.172,0.151,0.303
0.155,0.312,0.179,0.155,0.317
0.159,0.322,0.179,0.155,0.312
0.155,0.316,0.185,0.159,0.322
0.156,0.307,0.174,0.155,0.316
0.15,0.306,0.176,0.156,0.307
0.153,0.318,0.184,0.15,0.306
0.163,0.31,0.179,0.153,0.318
0.159,0.323,0.198,0.163,0.31
0.187,0.38,0.223,0.159,0.323
0.156,0.317,0.179,0.187,0.38
0.547,0.71,0.706,0.156,0.317
0.149,0.277,0.173,0.547,0.71
0.155,0.299,0.176,0.149,0.277
0.146,0.286,0.171,0.155,0.299
0.146,0.32,0.183,0.146,0.286
0.151,0.318,0.179,0.146,0.32
0.15,0.328,0.183,0.151,0.318
0.15,0.31,0.183,0.15,0.328
0.153,0.307,0.174,0.15,0.31
0.156,0.341,0.184,0.153,0.307
0.156,0.325,0.183,0.156,0.341
0.15,0.333,0.177,0.156,0.325
0.148,0.309,0.185,0.15,0.333
0.154,0.323,0.181,0.148,0.309
0.159,0.328,0.187,0.154,0.323
0.151,0.328,0.188,0.159,0.328
0.15,0.323,0.186,0.151,0.328
0.164,0.3,0.171,0.15,0.323
0.169,0.315,0.178,0.164,0.3
0.149,0.31,0.17,0.169,0.315
0.156,0.32,0.178,0.149,0.31
0.156,0.333,0.185,0.156,0.32
0.158,0.322,0.182,0.156,0.333
0.159,0.316,0.184,0.158,0.322
0.169,0.332,0.187,0.159,0.316
0.16,0.327,0.19,0.169,0.332
0.164,0.314,0.177,0.16,0.327
0.168,0.334,0.191,0.164,0.314
0.161,0.337,0.195,0.168,0.334
0.155,0.338,0.199,0.161,0.337
0.161,0.348,0.193,0.155,0.338
0.166,0.358,0.194,0.161,0.348
0.156,0.336,0.197,0.166,0.358
0.163,0.351,0.194,0.156,0.336
0.159,0.33,0.184,0.163,0.351
0.166,0.326,0.179,0.159,0.33
0.151,0.316,0.178,0.166,0.326
0.171,0.345,0.196,0.151,0.316
0.159,0.341,0.192,0.171,0.345
0.158,0.327,0.185,0.159,0.341
0.161,0.329,0.188,0.158,0.327
0.161,0.326,0.181,0.161,0.329
0.165,0.339,0.194,0.161,0.326
0.161,0.33,0.186,0.165,0.339
0.154,0.328,0.188,0.161,0.33
0.16,0.333,0.191,0.154,0.328
0.162,0.35,0.194,0.16,0.333
0.157,0.336,0.196,0.162,0.35
0.158,0.357,0.185,0.157,0.336
0.152,0.317,0.182,0.158,0.357
0.162,0.332,0.185,0.152,0.317
0.155,0.326,0.186,0.162,0.332
0.154,0.342,0.189,0.155,0.326
0.163,0.327,0.197,0.154,0.342
0.154,0.331,0.182,0.163,0.327
0.156,0.322,0.183,0.154,0.331
0.172,0.322,0.191,0.156,0.322
0.16,0.333,0.178,0.172,0.322
0.158,0.324,0.183,0.16,0.333
0.163,0.335,0.186,0.158,0.324
0.162,0.34,0.194,0.163,0.335
0.164,0.342,0.196,0.162,0.34
0.159,0.34,0.2,0.164,0.342
0.16,0.323,0.183,0.159,0.34
0.156,0.337,0.201,0.16,0.323
0.153,0.319,0.179,0.156,0.337
0.162,0.32,0.189,0.153,0.319
0.161,0.318,0.19,0.162,0.32
0.162,0.35,0.195,0.161,0.318
0.156,0.329,0.183,0.162,0.35
0.16,0.34,0.187,0.156,0.329
0.159,0.318,0.19,0.16,0.34
0.161,0.329,0.188,0.159,0.318
0.15,0.324,0.177,0.161,0.329
0.151,0.308,0.181,0.15,0.324
0.147,0.304,0.182,0.151,0.308
0.146,0.304,0.172,0.147,0.304
0.15,0.299,0.17,0.146,0.304
0.15,0.322,0.177,0.15,0.299
0.151,0.301,0.175,0.15,0.322
0.151,0.311,0.177,0.151,0.301
0.141,0.285,0.167,0.151,0.311
0.15,0.306,0.177,0.141,0.285
0.154,0.314,0.185,0.15,0.306
0.149,0.301,0.174,0.154,0.314
0.141,0.304,0.17,0.149,0.301
0.146,0.3,0.17,0.141,0.304
0.144,0.302,0.176,0.146,0.3
0.146,0.308,0.174,0.144,0.302
0.149,0.315,0.176,0.146,0.308
0.153,0.306,0.18,0.149,0.315
0.156,0.31,0.171,0.153,0.306
0.154,0.31,0.175,0.156,0.31
0.151,0.325,0.186,0.154,0.31
0.197,0.399,0.228,0.151,0.325
0.144,0.301,0.174,0.197,0.399
0.696,0.705,0.561,0.144,0.301
0.153,0.302,0.176,0.696,0.705
0.155,0.324,0.187,0.153,0.302
0.16,0.315,0.172,0.155,0.324
0.147,0.299,0.179,0.16,0.315
0.148,0.312,0.179,0.147,0.299
0.164,0.308,0.178,0.148,0.312
0.151,0.314,0.182,0.164,0.308
0.156,0.314,0.181,0.151,0.314
0.164,0.322,0.183,0.156,0.314
0.169,0.33,0.204,0.164,0.322
0.16,0.315,0.176,0.169,0.33
0.148,0.302,0.178,0.16,0.315
0.145,0.319,0.179,0.148,0.302
0.157,0.335,0.187,0.145,0.319
0.158,0.319,0.177,0.157,0.335
0.159,0.312,0.182,0.158,0.319
0.153,0.321,0.176,0.159,0.312
0.152,0.313,0.191,0.153,0.321
0.159,0.318,0.179,0.152,0.313
0.151,0.318,0.184,0.159,0.318
0.162,0.32,0.179,0.151,0.318
0.162,0.329,0.195,0.162,0.32
0.151,0.32,0.18,0.162,0.329
0.152,0.317,0.191,0.151,0.32
0.155,0.327,0.189,0.152,0.317
0.157,0.323,0.185,0.155,0.327
0.218,0.515,0.265,0.157,0.323
0.187,0.39,0.223,0.218,0.515
0.169,0.365,0.197,0.187,0.39
0.171,0.367,0.198,0.169,0.365
0.163,0.361,0.194,0.171,0.367
0.172,0.356,0.192,0.163,0.361
0.165,0.363,0.196,0.172,0.356
0.178,0.363,0.21,0.165,0.363
0.17,0.37,0.195,0.178,0.363
0.17,0.35,0.191,0.17,0.37
0.161,0.343,0.194,0.17,0.35
0.166,0.375,0.199,0.161,0.343
0.164,0.352,0.193,0.166,0.375
0.166,0.344,0.196,0.164,0.352
0.166,0.365,0.198,0.166,0.344
0.176,0.354,0.203,0.166,0.365
0.176,0.387,0.204,0.176,0.354
0.183,0.377,0.213,0.176,0.387
0.175,0.367,0.201,0.183,0.377
0.172,0.372,0.209,0.175,0.367
0.169,0.371,0.2,0.172,0.372
0.721,0.892,0.951,0.169,0.371
0.179,0.406,0.224,0.721,0.892
0.164,0.365,0.2,0.179,0.406
0.172,0.365,0.196,0.164,0.365
0.182,0.37,0.207,0.172,0.365
0.178,0.361,0.2,0.182,0.37
0.171,0.354,0.192,0.178,0.361
0.175,0.346,0.191,0.171,0.354
0.17,0.365,0.199,0.175,0.346
0.167,0.357,0.202,0.17,0.365
0.174,0.369,0.207,0.167,0.357
0.169,0.359,0.208,0.174,0.369
0.91,0.75,0.576,0.169,0.359
0.182,0.407,0.227,0.91,0.75
0.163,0.353,0.204,0.182,0.407
0.178,0.35,0.187,0.163,0.353
0.173,0.364,0.192,0.178,0.35
0.162,0.34,0.188,0.173,0.364
0.172,0.352,0.194,0.162,0.34
0.164,0.369,0.194,0.172,0.352
0.164,0.348,0.197,0.164,0.369
0.161,0.341,0.184,0.164,0.348
0.162,0.34,0.191,0.161,0.341
0.161,0.362,0.203,0.162,0.34
0.162,0.348,0.184,0.161,0.362
0.15,0.317,0.177,0.162,0.348
0.16,0.311,0.182,0.15,0.317
0.154,0.324,0.185,0.16,0.311
0.152,0.314,0.178,0.154,0.324
0.149,0.297,0.174,0.152,0.314
0.149,0.317,0.181,0.149,0.297
0.155,0.319,0.183,0.149,0.317
0.147,0.32,0.175,0.155,0.319
0.156,0.319,0.182,0.147,0.32
0.152,0.314,0.183,0.156,0.319
0.147,0.306,0.175,0.152,0.314
0.721,0.75,0.582,0.147,0.306
0.144,0.297,0.175,0.721,0.75
0.147,0.311,0.177,0.144,0.297
0.146,0.316,0.177,0.147,0.311
0.15,0.312,0.175,0.146,0.316
0.158,0.284,0.171,0.15,0.312
0.148,0.314,0.175,0.158,0.284
0.15,0.322,0.178,0.148,0.314
0.152,0.309,0.181,0.15,0.322
0.184,0.385,0.223,0.152,0.309
0.161,0.343,0.19,0.184,0.385
0.149,0.34,0.177,0.161,0.343
0.15,0.319,0.177,0.149,0.34
0.143,0.311,0.172,0.15,0.319
0.143,0.298,0.173,0.143,0.311
0.153,0.307,0.171,0.143,0.298
0.144,0.303,0.174,0.153,0.307
0.162,0.33,0.184,0.144,0.303
0.154,0.32,0.183,0.162,0.33
0.158,0.324,0.191,0.154,0.32
0.149,0.31,0.182,0.158,0.324
0.161,0.313,0.185,0.149,0.31
0.149,0.335,0.184,0.161,0.313
0.152,0.317,0.174,0.149,0.335
0.152,0.32,0.185,0.152,0.317
0.157,0.324,0.187,0.152,0.32
0.155,0.327,0.183,0.157,0.324
0.162,0.325,0.19,0.155,0.327
0.151,0.327,0.181,0.162,0.325
0.153,0.303,0.177,0.151,0.327
0.155,0.307,0.174,0.153,0.303
0.158,0.316,0.177,0.155,0.307
0.149,0.314,0.176,0.158,0.316
0.151,0.319,0.173,0.149,0.314
0.149,0.31,0.176,0.151,0.319
0.151,0.298,0.175,0.149,0.31
0.152,0.333,0.174,0.151,0.298
0.154,0.322,0.173,0.152,0.333
0.158,0.341,0.183,0.154,0.322
0.168,0.353,0.193,0.158,0.341
0.743,0.969,0.623,0.168,0.353
0.172,0.375,0.199,0.743,0.969
0.174,0.386,0.201,0.172,0.375
0.18,0.381,0.214,0.174,0.386
0.186,0.401,0.211,0.18,0.381
0.175,0.403,0.208,0.186,0.401
0.168,0.371,0.204,0.175,0.403
0.168,0.363,0.198,0.168,0.371
0.165,0.392,0.198,0.168,0.363
0.167,0.362,0.211,0.165,0.392
0.164,0.353,0.202,0.167,0.362
0.169,0.359,0.199,0.164,0.353
0.189,0.382,0.215,0.169,0.359
0.169,0.366,0.206,0.189,0.382
0.17,0.391,0.207,0.169,0.366
0.159,0.336,0.187,0.17,0.391
0.171,0.38,0.205,0.159,0.336
0.174,0.385,0.208,0.171,0.38
0.174,0.35,0.199,0.174,0.385
0.171,0.383,0.216,0.174,0.35
0.172,0.366,0.203,0.171,0.383
0.171,0.374,0.205,0.172,0.366
0.163,0.339,0.194,0.171,0.374
0.171,0.359,0.193,0.163,0.339
0.184,0.362,0.2,0.171,0.359
0.167,0.376,0.192,0.184,0.362
0.162,0.352,0.202,0.167,0.376
0.165,0.372,0.198,0.162,0.352
0.163,0.366,0.195,0.165,0.372
0.175,0.392,0.22,0.163,0.366
0.162,0.358,0.193,0.175,0.392
0.189,0.418,0.25,0.162,0.358
0.175,0.371,0.196,0.189,0.418
0.171,0.382,0.224,0.175,0.371
0.18,0.377,0.206,0.171,0.382
0.172,0.379,0.2,0.18,0.377
0.172,0.375,0.194,0.172,0.379
0.166,0.36,0.211,0.172,0.375
0.161,0.343,0.191,0.166,0.36
0.167,0.348,0.193,0.161,0.343
0.165,0.352,0.191,0.167,0.348
0.156,0.343,0.198,0.165,0.352
0.17,0.345,0.2,0.156,0.343
0.161,0.332,0.182,0.17,0.345
0.157,0.331,0.182,0.161,0.332
0.157,0.324,0.183,0.157,0.331
0.148,0.301,0.172,0.157,0.324
0.157,0.313,0.177,0.148,0.301
0.153,0.319,0.177,0.157,0.313
0.158,0.326,0.18,0.153,0.319
0.146,0.322,0.174,0.158,0.326
0.149,0.292,0.17,0.146,0.322
0.152,0.324,0.178,0.149,0.292
0.149,0.301,0.172,0.152,0.324
0.143,0.313,0.171,0.149,0.301
0.148,0.293,0.178,0.143,0.313
0.15,0.299,0.179,0.148,0.293
0.154,0.309,0.175,0.15,0.299
0.148,0.309,0.175,0.154,0.309
0.151,0.32,0.176,0.148,0.309
0.573,0.714,0.58,0.151,0.32
0.145,0.304,0.169,0.573,0.714
0.155,0.326,0.183,0.145,0.304
0.155,0.318,0.177,0.155,0.326
0.156,0.305,0.197,0.155,0.318
0.201,0.393,0.229,0.156,0.305
0.165,0.333,0.193,0.201,0.393
0.15,0.324,0.185,0.165,0.333
0.158,0.338,0.181,0.15,0.324
0.154,0.315,0.184,0.158,0.338
0.155,0.329,0.176,0.154,0.315
0.151,0.307,0.171,0.155,0.329
0.575,0.825,0.618,0.151,0.307
0.153,0.315,0.182,0.575,0.825
0.151,0.292,0.172,0.153,0.315
0.153,0.322,0.184,0.151,0.292
0.157,0.314,0.177,0.153,0.322
0.152,0.325,0.172,0.157,0.314
0.155,0.315,0.18,0.152,0.325
0.166,0.319,0.18,0.155,0.315
0.725,0.834,0.615,0.166,0.319
0.16,0.323,0.189,0.725,0.834
0.151,0.317,0.18,0.16,0.323
0.167,0.323,0.185,0.151,0.317
0.147,0.308,0.181,0.167,0.323
0.158,0.328,0.18,0.147,0.308
0.154,0.329,0.192,0.158,0.328
0.153,0.334,0.198,0.154,0.329
0.157,0.312,0.188,0.153,0.334
0.149,0.309,0.18,0.157,0.312
0.157,0.329,0.203,0.149,0.309
0.162,0.344,0.174,0.157,0.329
0.16,0.338,0.189,0.162,0.344
0.152,0.339,0.185,0.16,0.338
0.162,0.344,0.191,0.152,0.339
0.164,0.354,0.188,0.162,0.344
0.164,0.348,0.187,0.164,0.354
0.167,0.359,0.196,0.164,0.348
0.175,0.366,0.213,0.167,0.359
0.168,0.36,0.205,0.175,0.366
0.184,0.37,0.202,0.168,0.36
0.176,0.369,0.204,0.184,0.37
0.182,0.393,0.205,0.176,0.369
0.17,0.361,0.206,0.182,0.393
