Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.511,0.604,0.335,0.51,0.628
0.508,0.624,0.333,0.511,0.604
0.529,0.618,0.319,0.508,0.624
0.494,0.593,0.308,0.529,0.618
0.492,0.634,0.327,0.494,0.593
0.519,0.646,0.337,0.492,0.634
0.468,0.589,0.306,0.519,0.646
0.528,0.678,0.325,0.468,0.589
0.571,0.663,0.339,0.528,0.678
0.562,0.651,0.348,0.571,0.663
0.552,0.684,0.349,0.562,0.651
0.551,0.641,0.317,0.552,0.684
0.516,0.627,0.317,0.551,0.641
0.478,0.583,0.314,0.516,0.627
0.467,0.593,0.313,0.478,0.583
0.469,0.566,0.316,0.467,0.593
0.479,0.575,0.305,0.469,0.566
0.463,0.579,0.307,0.479,0.575
0.513,0.588,0.301,0.463,0.579
0.496,0.6,0.311,0.513,0.588
0.484,0.582,0.327,0.496,0.6
0.495,0.595,0.309,0.484,0.582
0.491,0.592,0.326,0.495,0.595
0.513,0.578,0.317,0.491,0.592
0.487,0.572,0.317,0.513,0.578
0.5,0.551,0.298,0.487,0.572
0.449,0.563,0.286,0.5,0.551
0.453,0.565,0.305,0.449,0.563
0.465,0.601,0.349,0.453,0.565
0.515,0.61,0.334,0.465,0.601
0.49,0.566,0.308,0.515,0.61
0.518,0.592,0.327,0.49,0.566
0.466,0.581,0.313,0.518,0.592
0.467,0.589,0.313,0.466,0.581
0.474,0.572,0.304,0.467,0.589
0.45,0.562,0.335,0.474,0.572
0.474,0.587,0.322,0.45,0.562
0.494,0.58,0.305,0.474,0.587
0.482,0.607,0.293,0.494,0.58
0.474,0.6,0.31,0.482,0.607
0.478,0.608,0.319,0.474,0.6
0.45,0.584,0.306,0.478,0.608
0.455,0.59,0.332,0.45,0.584
0.484,0.578,0.31,0.455,0.59
0.515,0.613,0.314,0.484,0.578
0.571,0.69,0.367,0.515,0.613
0.578,0.693,0.352,0.571,0.69
0.573,0.7,0.357,0.578,0.693
0.579,0.68,0.358,0.573,0.7
0.562,0.681,0.367,0.579,0.68
0.573,0.682,0.359,0.562,0.681
0.585,0.696,0.37,0.573,0.682
0.572,0.688,0.369,0.585,0.696
0.556,0.695,0.373,0.572,0.688
0.58,0.718,0.38,0.556,0.695
0.587,0.712,0.377,0.58,0.718
0.588,0.69,0.381,0.587,0.712
0.589,0.686,0.373,0.588,0.69
0.592,0.689,0.365,0.589,0.686
0.599,0.691,0.362,0.592,0.689
0.593,0.671,0.363,0.599,0.691
0.523,0.645,0.325,0.593,0.671
0.478,0.599,0.318,0.523,0.645
0.469,0.579,0.308,0.478,0.599
0.456,0.591,0.306,0.469,0.579
0.44,0.551,0.301,0.456,0.591
0.467,0.587,0.309,0.44,0.551
0.501,0.608,0.33,0.467,0.587
0.466,0.59,0.303,0.501,0.608
0.53,0.62,0.326,0.466,0.59
0.532,0.639,0.343,0.53,0.62
0.539,0.714,0.356,0.532,0.639
0.502,0.646,0.344,0.539,0.714
0.52,0.647,0.329,0.502,0.646
0.554,0.656,0.342,0.52,0.647
0.522,0.645,0.354,0.554,0.656
0.513,0.635,0.352,0.522,0.645
0.512,0.617,0.327,0.513,0.635
0.5,0.631,0.331,0.512,0.617
0.51,0.647,0.347,0.5,0.631
0.527,0.655,0.366,0.51,0.647
0.503,0.605,0.33,0.527,0.655
0.493,0.601,0.361,0.503,0.605
0.532,0.657,0.361,0.493,0.601
0.527,0.649,0.35,0.532,0.657
0.523,0.637,0.343,0.527,0.649
0.526,0.635,0.343,0.523,0.637
0.527,0.632,0.347,0.526,0.635
0.513,0.637,0.339,0.527,0.632
0.512,0.625,0.341,0.513,0.637
0.509,0.638,0.33,0.512,0.625
0.521,0.644,0.349,0.509,0.638
0.538,0.635,0.357,0.521,0.644
0.481,0.607,0.327,0.538,0.635
0.485,0.607,0.334,0.481,0.607
0.54,0.598,0.327,0.485,0.607
0.504,0.633,0.33,0.54,0.598
0.593,0.731,0.358,0.504,0.633
0.601,0.716,0.353,0.593,0.731
0.605,0.711,0.364,0.601,0.716
0.602,0.726,0.372,0.605,0.711
0.595,0.736,0.395,0.602,0.726
0.595,0.725,0.382,0.595,0.736
0.595,0.713,0.387,0.595,0.725
0.59,0.723,0.378,0.595,0.713
0.609,0.728,0.378,0.59,0.723
0.602,0.716,0.388,0.609,0.728
0.598,0.723,0.382,0.602,0.716
0.597,0.712,0.376,0.598,0.723
0.598,0.714,0.377,0.597,0.712
0.607,0.709,0.376,0.598,0.714
0.602,0.727,0.376,0.607,0.709
0.579,0.722,0.373,0.602,0.727
0.552,0.653,0.357,0.579,0.722
0.535,0.676,0.346,0.552,0.653
0.559,0.677,0.356,0.535,0.676
0.567,0.668,0.364,0.559,0.677
0.56,0.665,0.369,0.567,0.668
0.542,0.665,0.362,0.56,0.665
0.538,0.654,0.375,0.542,0.665
0.542,0.659,0.361,0.538,0.654
0.538,0.676,0.345,0.542,0.659
0.55,0.673,0.359,0.538,0.676
0.534,0.665,0.354,0.55,0.673
0.521,0.649,0.345,0.534,0.665
0.506,0.619,0.345,0.521,0.649
0.538,0.639,0.33,0.506,0.619
0.548,0.653,0.344,0.538,0.639
0.534,0.652,0.361,0.548,0.653
0.568,0.676,0.361,0.534,0.652
0.547,0.675,0.353,0.568,0.676
0.538,0.676,0.351,0.547,0.675
0.549,0.668,0.36,0.538,0.676
0.549,0.659,0.357,0.549,0.668
0.544,0.659,0.349,0.549,0.659
0.542,0.658,0.356,0.544,0.659
0.648,0.778,0.437,0.542,0.658
0.642,0.746,0.411,0.648,0.778
0.601,0.724,0.397,0.642,0.746
0.566,0.687,0.367,0.601,0.724
0.575,0.644,0.346,0.566,0.687
0.559,0.661,0.343,0.575,0.644
0.565,0.679,0.351,0.559,0.661
0.548,0.65,0.378,0.565,0.679
0.529,0.697,0.356,0.548,0.65
0.559,0.652,0.349,0.529,0.697
0.553,0.666,0.35,0.559,0.652
0.538,0.659,0.354,0.553,0.666
0.563,0.65,0.367,0.538,0.659
0.545,0.647,0.369,0.563,0.65
0.54,0.637,0.352,0.545,0.647
0.54,0.64,0.368,0.54,0.637
0.533,0.656,0.376,0.54,0.64
0.534,0.659,0.37,0.533,0.656
0.528,0.644,0.38,0.534,0.659
0.531,0.65,0.372,0.528,0.644
0.532,0.662,0.343,0.531,0.65
0.537,0.648,0.346,0.532,0.662
0.552,0.676,0.34,0.537,0.648
0.569,0.67,0.349,0.552,0.676
0.581,0.679,0.349,0.569,0.67
0.579,0.67,0.347,0.581,0.679
0.58,0.671,0.343,0.579,0.67
0.568,0.668,0.346,0.58,0.671
0.554,0.682,0.346,0.568,0.668
0.546,0.684,0.348,0.554,0.682
0.556,0.662,0.338,0.546,0.684
0.56,0.658,0.342,0.556,0.662
0.537,0.649,0.358,0.56,0.658
0.542,0.659,0.352,0.537,0.649
0.523,0.64,0.362,0.542,0.659
0.513,0.649,0.352,0.523,0.64
0.502,0.636,0.319,0.513,0.649
0.476,0.598,0.325,0.502,0.636
0.488,0.603,0.329,0.476,0.598
0.531,0.609,0.317,0.488,0.603
0.536,0.682,0.35,0.531,0.609
0.541,0.725,0.354,0.536,0.682
0.541,0.726,0.36,0.541,0.725
0.545,0.724,0.36,0.541,0.726
0.542,0.732,0.358,0.545,0.724
0.542,0.731,0.374,0.542,0.732
0.541,0.715,0.354,0.542,0.731
0.553,0.698,0.363,0.541,0.715
0.55,0.704,0.354,0.553,0.698
0.559,0.707,0.351,0.55,0.704
0.556,0.708,0.355,0.559,0.707
0.548,0.682,0.361,0.556,0.708
0.56,0.667,0.361,0.548,0.682
0.553,0.671,0.374,0.56,0.667
0.555,0.659,0.377,0.553,0.671
0.543,0.66,0.382,0.555,0.659
0.53,0.633,0.325,0.543,0.66
0.525,0.64,0.348,0.53,0.633
0.521,0.64,0.321,0.525,0.64
0.515,0.601,0.321,0.521,0.64
0.495,0.64,0.338,0.515,0.601
0.493,0.617,0.344,0.495,0.64
0.519,0.616,0.33,0.493,0.617
0.496,0.615,0.32,0.519,0.616
0.502,0.604,0.333,0.496,0.615
0.504,0.584,0.305,0.502,0.604
0.497,0.593,0.318,0.504,0.584
0.521,0.624,0.363,0.497,0.593
0.528,0.612,0.347,0.521,0.624
0.521,0.654,0.326,0.528,0.612
0.512,0.586,0.308,0.521,0.654
0.521,0.591,0.315,0.512,0.586
0.497,0.591,0.326,0.521,0.591
0.497,0.623,0.32,0.497,0.591
0.508,0.634,0.337,0.497,0.623
0.537,0.679,0.342,0.508,0.634
0.501,0.612,0.318,0.537,0.679
0.491,0.617,0.308,0.501,0.612
0.557,0.64,0.338,0.491,0.617
0.562,0.665,0.36,0.557,0.64
0.57,0.664,0.356,0.562,0.665
0.534,0.675,0.346,0.57,0.664
0.504,0.592,0.324,0.534,0.675
0.454,0.574,0.314,0.504,0.592
0.463,0.558,0.304,0.454,0.574
0.472,0.591,0.303,0.463,0.558
0.486,0.603,0.323,0.472,0.591
0.469,0.614,0.316,0.486,0.603
0.519,0.579,0.31,0.469,0.614
0.499,0.617,0.319,0.519,0.579
0.503,0.586,0.311,0.499,0.617
0.51,0.622,0.338,0.503,0.586
0.506,0.619,0.315,0.51,0.622
0.544,0.642,0.351,0.506,0.619
0.523,0.605,0.331,0.544,0.642
0.491,0.593,0.306,0.523,0.605
0.508,0.585,0.306,0.491,0.593
0.494,0.62,0.325,0.508,0.585
0.496,0.607,0.325,0.494,0.62
0.522,0.646,0.33,0.496,0.607
0.547,0.629,0.33,0.522,0.646
0.518,0.605,0.348,0.547,0.629
0.513,0.633,0.34,0.518,0.605
0.507,0.652,0.337,0.513,0.633
0.524,0.628,0.362,0.507,0.652
0.531,0.681,0.368,0.524,0.628
0.529,0.691,0.371,0.531,0.681
0.532,0.721,0.396,0.529,0.691
0.539,0.76,0.402,0.532,0.721
0.55,0.792,0.401,0.539,0.76
0.559,0.775,0.413,0.55,0.792
0.546,0.792,0.42,0.559,0.775
0.551,0.844,0.439,0.546,0.792
0.541,0.864,0.466,0.551,0.844
0.55,0.913,0.468,0.541,0.864
0.558,0.951,0.48,0.55,0.913
0.552,0.962,0.488,0.558,0.951
0.556,0.985,0.488,0.552,0.962
0.572,0.959,0.493,0.556,0.985
0.587,0.995,0.512,0.572,0.959
0.591,1.031,0.515,0.587,0.995
0.566,1.068,0.57,0.591,1.031
0.529,0.629,0.344,0.566,1.068
0.529,0.669,0.342,0.529,0.629
0.533,0.673,0.355,0.529,0.669
0.539,0.682,0.359,0.533,0.673
0.541,0.684,0.368,0.539,0.682
0.539,0.662,0.377,0.541,0.684
0.537,0.673,0.375,0.539,0.662
0.544,0.679,0.351,0.537,0.673
0.54,0.658,0.342,0.544,0.679
0.553,0.654,0.359,0.54,0.658
0.557,0.639,0.369,0.553,0.654
0.518,0.643,0.35,0.557,0.639
0.517,0.619,0.328,0.518,0.643
0.531,0.669,0.346,0.517,0.619
0.533,0.673,0.345,0.531,0.669
0.543,0.687,0.347,0.533,0.673
0.554,0.685,0.355,0.543,0.687
0.565,0.694,0.348,0.554,0.685
0.555,0.696,0.359,0.565,0.694
0.569,0.694,0.374,0.555,0.696
0.577,0.696,0.365,0.569,0.694
0.557,0.694,0.356,0.577,0.696
0.568,0.72,0.361,0.557,0.694
0.565,0.7,0.361,0.568,0.72
0.554,0.701,0.363,0.565,0.7
0.54,0.661,0.346,0.554,0.701
0.534,0.669,0.342,0.54,0.661
0.545,0.66,0.349,0.534,0.669
0.547,0.663,0.36,0.545,0.66
0.546,0.686,0.363,0.547,0.663
0.543,0.67,0.356,0.546,0.686
0.571,0.674,0.347,0.543,0.67
0.556,0.653,0.354,0.571,0.674
0.556,0.666,0.342,0.556,0.653
0.524,0.662,0.344,0.556,0.666
0.539,0.654,0.345,0.524,0.662
0.523,0.648,0.344,0.539,0.654
0.53,0.649,0.347,0.523,0.648
0.538,0.655,0.334,0.53,0.649
0.52,0.647,0.335,0.538,0.655
0.548,0.636,0.354,0.52,0.647
0.539,0.656,0.332,0.548,0.636
0.567,0.648,0.348,0.539,0.656
0.566,0.655,0.355,0.567,0.648
0.506,0.622,0.348,0.566,0.655
0.495,0.639,0.335,0.506,0.622
0.543,0.66,0.323,0.495,0.639
0.51,0.603,0.352,0.543,0.66
0.53,0.648,0.345,0.51,0.603
0.505,0.61,0.34,0.53,0.648
0.523,0.651,0.331,0.505,0.61
0.519,0.649,0.349,0.523,0.651
0.574,0.656,0.341,0.519,0.649
0.516,0.638,0.361,0.574,0.656
0.585,0.638,0.355,0.516,0.638
0.54,0.635,0.379,0.585,0.638
0.543,0.648,0.355,0.54,0.635
0.553,0.658,0.342,0.543,0.648
0.542,0.659,0.34,0.553,0.658
0.492,0.626,0.334,0.542,0.659
0.508,0.661,0.348,0.492,0.626
0.541,0.65,0.338,0.508,0.661
0.538,0.653,0.366,0.541,0.65
0.539,0.659,0.359,0.538,0.653
0.544,0.652,0.361,0.539,0.659
0.525,0.674,0.357,0.544,0.652
0.526,0.653,0.347,0.525,0.674
0.525,0.664,0.336,0.526,0.653
0.539,0.672,0.333,0.525,0.664
0.533,0.668,0.339,0.539,0.672
0.53,0.668,0.334,0.533,0.668
0.519,0.671,0.329,0.53,0.668
0.533,0.635,0.348,0.519,0.671
0.501,0.635,0.33,0.533,0.635
0.57,0.687,0.368,0.501,0.635
0.575,0.698,0.368,0.57,0.687
0.579,0.7,0.371,0.575,0.698
0.587,0.701,0.372,0.579,0.7
0.594,0.717,0.373,0.587,0.701
0.615,0.725,0.386,0.594,0.717
0.612,0.722,0.39,0.615,0.725
0.609,0.713,0.385,0.612,0.722
0.608,0.722,0.379,0.609,0.713
0.626,0.743,0.38,0.608,0.722
0.611,0.731,0.371,0.626,0.743
0.622,0.735,0.376,0.611,0.731
0.608,0.743,0.392,0.622,0.735
0.6,0.727,0.392,0.608,0.743
0.598,0.738,0.384,0.6,0.727
0.604,0.736,0.382,0.598,0.738
0.589,0.748,0.371,0.604,0.736
0.583,0.725,0.383,0.589,0.748
0.624,0.731,0.371,0.583,0.725
0.617,0.751,0.372,0.624,0.731
0.603,0.704,0.376,0.617,0.751
0.565,0.7,0.38,0.603,0.704
0.608,0.697,0.376,0.565,0.7
0.584,0.716,0.361,0.608,0.697
0.563,0.709,0.365,0.584,0.716
0.535,0.704,0.365,0.563,0.709
0.549,0.7,0.35,0.535,0.704
0.56,0.681,0.344,0.549,0.7
0.555,0.67,0.344,0.56,0.681
0.555,0.685,0.35,0.555,0.67
0.559,0.683,0.359,0.555,0.685
0.571,0.674,0.367,0.559,0.683
0.571,0.705,0.36,0.571,0.674
0.553,0.689,0.354,0.571,0.705
0.55,0.675,0.362,0.553,0.689
0.558,0.691,0.355,0.55,0.675
0.558,0.688,0.361,0.558,0.691
0.546,0.681,0.363,0.558,0.688
0.551,0.662,0.36,0.546,0.681
0.537,0.667,0.357,0.551,0.662
0.537,0.658,0.355,0.537,0.667
0.545,0.676,0.357,0.537,0.658
0.525,0.674,0.35,0.545,0.676
0.533,0.673,0.35,0.525,0.674
0.524,0.653,0.344,0.533,0.673
0.522,0.665,0.344,0.524,0.653
0.515,0.662,0.347,0.522,0.665
0.571,0.693,0.349,0.515,0.662
0.556,0.7,0.363,0.571,0.693
0.582,0.675,0.352,0.556,0.7
0.57,0.667,0.356,0.582,0.675
0.541,0.641,0.348,0.57,0.667
0.53,0.638,0.33,0.541,0.641
0.544,0.647,0.344,0.53,0.638
0.511,0.637,0.342,0.544,0.647
0.464,0.567,0.304,0.511,0.637
0.47,0.555,0.301,0.464,0.567
0.463,0.557,0.309,0.47,0.555
0.474,0.586,0.325,0.463,0.557
0.522,0.63,0.343,0.474,0.586
0.522,0.642,0.345,0.522,0.63
0.477,0.604,0.34,0.522,0.642
0.48,0.606,0.317,0.477,0.604
0.457,0.563,0.286,0.48,0.606
0.481,0.556,0.29,0.457,0.563
0.468,0.555,0.297,0.481,0.556
0.464,0.561,0.297,0.468,0.555
0.467,0.572,0.321,0.464,0.561
0.495,0.613,0.324,0.467,0.572
0.509,0.629,0.32,0.495,0.613
0.506,0.615,0.335,0.509,0.629
0.525,0.626,0.337,0.506,0.615
0.482,0.603,0.314,0.525,0.626
0.469,0.572,0.305,0.482,0.603
0.471,0.584,0.304,0.469,0.572
0.486,0.585,0.336,0.471,0.584
0.556,0.64,0.341,0.486,0.585
0.486,0.567,0.297,0.556,0.64
0.535,0.62,0.36,0.486,0.567
0.502,0.605,0.347,0.535,0.62
0.482,0.567,0.329,0.502,0.605
0.462,0.566,0.303,0.482,0.567
0.486,0.594,0.318,0.462,0.566
0.462,0.567,0.311,0.486,0.594
0.504,0.598,0.32,0.462,0.567
0.52,0.615,0.336,0.504,0.598
0.517,0.622,0.322,0.52,0.615
0.501,0.616,0.337,0.517,0.622
0.542,0.668,0.336,0.501,0.616
0.51,0.594,0.353,0.542,0.668
0.506,0.629,0.324,0.51,0.594
0.533,0.625,0.353,0.506,0.629
0.59,0.658,0.362,0.533,0.625
0.589,0.67,0.374,0.59,0.658
0.554,0.707,0.392,0.589,0.67
0.545,0.689,0.389,0.554,0.707
0.527,0.639,0.359,0.545,0.689
0.552,0.652,0.343,0.527,0.639
0.537,0.655,0.335,0.552,0.652
0.542,0.673,0.347,0.537,0.655
0.535,0.671,0.333,0.542,0.673
0.539,0.62,0.322,0.535,0.671
0.474,0.606,0.321,0.539,0.62
0.52,0.623,0.334,0.474,0.606
0.502,0.671,0.337,0.52,0.623
0.536,0.647,0.346,0.502,0.671
0.551,0.647,0.343,0.536,0.647
0.524,0.651,0.348,0.551,0.647
0.53,0.625,0.348,0.524,0.651
0.514,0.643,0.325,0.53,0.625
0.486,0.617,0.324,0.514,0.643
0.505,0.605,0.348,0.486,0.617
0.511,0.615,0.324,0.505,0.605
0.497,0.621,0.313,0.511,0.615
0.64,0.767,0.403,0.497,0.621
0.635,0.774,0.394,0.64,0.767
0.63,0.762,0.395,0.635,0.774
0.626,0.779,0.4,0.63,0.762
0.626,0.783,0.413,0.626,0.779
0.63,0.793,0.399,0.626,0.783
0.622,0.775,0.392,0.63,0.793
0.623,0.782,0.404,0.622,0.775
0.604,0.774,0.416,0.623,0.782
0.608,0.763,0.414,0.604,0.774
0.614,0.763,0.397,0.608,0.763
0.627,0.764,0.395,0.614,0.763
0.639,0.786,0.396,0.627,0.764
0.643,0.766,0.398,0.639,0.786
0.639,0.772,0.393,0.643,0.766
0.642,0.767,0.402,0.639,0.772
0.681,0.847,0.406,0.642,0.767
0.632,0.738,0.409,0.681,0.847
0.581,0.729,0.372,0.632,0.738
0.608,0.719,0.364,0.581,0.729
0.626,0.738,0.365,0.608,0.719
0.625,0.709,0.368,0.626,0.738
0.591,0.737,0.381,0.625,0.709
0.588,0.702,0.377,0.591,0.737
0.581,0.702,0.363,0.588,0.702
0.589,0.692,0.363,0.581,0.702
0.585,0.672,0.35,0.589,0.692
0.576,0.681,0.345,0.585,0.672
0.531,0.674,0.349,0.576,0.681
0.537,0.676,0.349,0.531,0.674
0.555,0.687,0.348,0.537,0.676
0.552,0.667,0.355,0.555,0.687
0.558,0.687,0.347,0.552,0.667
0.538,0.656,0.327,0.558,0.687
0.52,0.633,0.328,0.538,0.656
0.545,0.649,0.328,0.52,0.633
0.5,0.621,0.342,0.545,0.649
0.574,0.692,0.342,0.5,0.621
0.566,0.685,0.345,0.574,0.692
0.577,0.687,0.348,0.566,0.685
0.573,0.676,0.344,0.577,0.687
0.594,0.656,0.351,0.573,0.676
0.582,0.669,0.363,0.594,0.656
0.565,0.671,0.376,0.582,0.669
0.552,0.662,0.368,0.565,0.671
0.538,0.649,0.331,0.552,0.662
0.531,0.644,0.344,0.538,0.649
0.5,0.607,0.313,0.531,0.644
0.501,0.618,0.331,0.5,0.607
0.507,0.583,0.319,0.501,0.618
0.493,0.598,0.321,0.507,0.583
0.512,0.623,0.327,0.493,0.598
0.458,0.585,0.335,0.512,0.623
0.488,0.567,0.307,0.458,0.585
0.508,0.602,0.313,0.488,0.567
0.478,0.6,0.332,0.508,0.602
0.502,0.603,0.33,0.478,0.6
0.516,0.657,0.338,0.502,0.603
0.512,0.604,0.327,0.516,0.657
0.472,0.574,0.314,0.512,0.604
0.481,0.599,0.323,0.472,0.574
0.51,0.614,0.319,0.481,0.599
0.485,0.604,0.319,0.51,0.614
0.506,0.584,0.294,0.485,0.604
0.481,0.583,0.316,0.506,0.584
0.498,0.602,0.313,0.481,0.583
0.476,0.594,0.314,0.498,0.602
0.475,0.605,0.333,0.476,0.594
0.5,0.625,0.327,0.475,0.605
0.544,0.638,0.343,0.5,0.625
0.528,0.618,0.32,0.544,0.638
0.491,0.587,0.305,0.528,0.618
0.539,0.605,0.323,0.491,0.587
0.499,0.573,0.312,0.539,0.605
0.511,0.579,0.314,0.499,0.573
0.478,0.6,0.322,0.511,0.579
0.504,0.617,0.319,0.478,0.6
0.574,0.673,0.355,0.504,0.617
0.574,0.709,0.365,0.574,0.673
0.597,0.689,0.374,0.574,0.709
0.614,0.684,0.364,0.597,0.689
