Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.307,0.361,0.199,0.311,0.363
0.296,0.366,0.228,0.307,0.361
0.292,0.343,0.208,0.296,0.366
0.289,0.363,0.203,0.292,0.343
0.298,0.369,0.232,0.289,0.363
0.31,0.365,0.213,0.298,0.369
0.309,0.361,0.213,0.31,0.365
0.317,0.347,0.22,0.309,0.361
0.323,0.361,0.213,0.317,0.347
0.293,0.362,0.198,0.323,0.361
0.289,0.349,0.197,0.293,0.362
0.291,0.346,0.194,0.289,0.349
0.27,0.338,0.188,0.291,0.346
0.281,0.326,0.196,0.27,0.338
0.28,0.329,0.187,0.281,0.326
0.285,0.324,0.189,0.28,0.329
0.292,0.324,0.201,0.285,0.324
0.274,0.343,0.191,0.292,0.324
0.261,0.323,0.19,0.274,0.343
0.267,0.339,0.199,0.261,0.323
0.266,0.327,0.201,0.267,0.339
0.261,0.337,0.187,0.266,0.327
0.281,0.317,0.192,0.261,0.337
0.265,0.345,0.196,0.281,0.317
0.3,0.311,0.194,0.265,0.345
0.27,0.307,0.187,0.3,0.311
0.255,0.322,0.187,0.27,0.307
0.282,0.315,0.19,0.255,0.322
0.273,0.309,0.183,0.282,0.315
0.27,0.33,0.196,0.273,0.309
0.302,0.349,0.216,0.27,0.33
0.288,0.332,0.227,0.302,0.349
0.275,0.345,0.199,0.288,0.332
0.253,0.312,0.188,0.275,0.345
0.256,0.309,0.184,0.253,0.312
0.276,0.31,0.193,0.256,0.309
0.28,0.313,0.184,0.276,0.31
0.258,0.308,0.182,0.28,0.313
0.282,0.314,0.184,0.258,0.308
0.272,0.335,0.192,0.282,0.314
0.27,0.328,0.189,0.272,0.335
0.275,0.331,0.195,0.27,0.328
0.28,0.315,0.199,0.275,0.331
0.297,0.351,0.204,0.28,0.315
0.279,0.33,0.195,0.297,0.351
0.287,0.339,0.182,0.279,0.33
0.281,0.327,0.197,0.287,0.339
0.286,0.353,0.197,0.281,0.327
0.28,0.32,0.196,0.286,0.353
0.281,0.326,0.187,0.28,0.32
0.286,0.335,0.2,0.281,0.326
0.281,0.347,0.19,0.286,0.335
0.26,0.307,0.186,0.281,0.347
0.263,0.339,0.192,0.26,0.307
0.27,0.342,0.197,0.263,0.339
0.27,0.328,0.193,0.27,0.342
0.261,0.319,0.177,0.27,0.328
0.253,0.311,0.186,0.261,0.319
0.278,0.332,0.189,0.253,0.311
0.291,0.357,0.204,0.278,0.332
0.301,0.351,0.223,0.291,0.357
0.295,0.341,0.203,0.301,0.351
0.288,0.352,0.196,0.295,0.341
0.285,0.373,0.203,0.288,0.352
0.285,0.338,0.197,0.285,0.373
0.298,0.365,0.211,0.285,0.338
0.309,0.359,0.215,0.298,0.365
0.311,0.385,0.241,0.309,0.359
0.317,0.373,0.221,0.311,0.385
0.291,0.363,0.212,0.317,0.373
0.291,0.366,0.204,0.291,0.363
0.289,0.359,0.207,0.291,0.366
0.287,0.367,0.206,0.289,0.359
0.304,0.378,0.219,0.287,0.367
0.298,0.381,0.22,0.304,0.378
0.294,0.37,0.216,0.298,0.381
0.37,0.442,0.304,0.294,0.37
0.286,0.346,0.212,0.37,0.442
0.296,0.361,0.209,0.286,0.346
0.39,0.456,0.301,0.296,0.361
0.286,0.352,0.21,0.39,0.456
0.311,0.361,0.209,0.286,0.352
0.308,0.425,0.223,0.311,0.361
0.303,0.368,0.211,0.308,0.425
0.287,0.351,0.219,0.303,0.368
0.3,0.357,0.203,0.287,0.351
0.303,0.361,0.207,0.3,0.357
0.318,0.383,0.211,0.303,0.361
0.304,0.36,0.224,0.318,0.383
0.339,0.37,0.234,0.304,0.36
0.318,0.353,0.218,0.339,0.37
0.301,0.375,0.224,0.318,0.353
0.308,0.369,0.205,0.301,0.375
0.302,0.354,0.21,0.308,0.369
0.302,0.357,0.216,0.302,0.354
0.301,0.368,0.211,0.302,0.357
0.305,0.36,0.211,0.301,0.368
0.285,0.354,0.197,0.305,0.36
0.285,0.348,0.192,0.285,0.354
0.323,0.349,0.22,0.285,0.348
0.274,0.336,0.194,0.323,0.349
0.281,0.341,0.196,0.274,0.336
0.281,0.337,0.194,0.281,0.341
0.304,0.349,0.213,0.281,0.337
0.319,0.389,0.272,0.304,0.349
0.285,0.334,0.19,0.319,0.389
0.356,0.444,0.271,0.285,0.334
0.353,0.416,0.303,0.356,0.444
0.254,0.309,0.178,0.353,0.416
0.256,0.33,0.189,0.254,0.309
0.275,0.325,0.192,0.256,0.33
0.262,0.307,0.176,0.275,0.325
0.341,0.406,0.275,0.262,0.307
0.262,0.321,0.183,0.341,0.406
0.275,0.306,0.186,0.262,0.321
0.26,0.31,0.178,0.275,0.306
0.263,0.31,0.199,0.26,0.31
0.262,0.324,0.2,0.263,0.31
0.276,0.32,0.187,0.262,0.324
0.266,0.335,0.185,0.276,0.32
0.259,0.305,0.183,0.266,0.335
0.289,0.33,0.195,0.259,0.305
0.334,0.408,0.279,0.289,0.33
0.277,0.325,0.193,0.334,0.408
0.276,0.317,0.195,0.277,0.325
0.268,0.318,0.19,0.276,0.317
0.283,0.332,0.191,0.268,0.318
0.299,0.342,0.207,0.283,0.332
0.279,0.327,0.194,0.299,0.342
0.265,0.314,0.195,0.279,0.327
0.264,0.333,0.192,0.265,0.314
0.27,0.32,0.184,0.264,0.333
0.275,0.332,0.193,0.27,0.32
0.272,0.311,0.188,0.275,0.332
0.284,0.329,0.196,0.272,0.311
0.259,0.317,0.183,0.284,0.329
0.273,0.32,0.2,0.259,0.317
0.268,0.334,0.216,0.273,0.32
0.284,0.33,0.184,0.268,0.334
0.284,0.33,0.198,0.284,0.33
0.255,0.314,0.192,0.284,0.33
0.263,0.317,0.186,0.255,0.314
0.256,0.303,0.183,0.263,0.317
0.279,0.33,0.188,0.256,0.303
0.265,0.323,0.192,0.279,0.33
0.261,0.308,0.19,0.265,0.323
0.275,0.336,0.19,0.261,0.308
0.265,0.314,0.203,0.275,0.336
0.267,0.338,0.179,0.265,0.314
0.255,0.317,0.184,0.267,0.338
0.267,0.323,0.192,0.255,0.317
0.268,0.348,0.19,0.267,0.323
0.291,0.33,0.192,0.268,0.348
0.278,0.327,0.207,0.291,0.33
0.276,0.335,0.207,0.278,0.327
0.283,0.349,0.206,0.276,0.335
0.299,0.352,0.201,0.283,0.349
0.301,0.435,0.251,0.299,0.352
0.366,0.99,0.325,0.301,0.435
0.337,0.588,0.274,0.366,0.99
0.295,0.359,0.21,0.337,0.588
0.303,0.366,0.218,0.295,0.359
0.304,0.389,0.211,0.303,0.366
0.303,0.366,0.215,0.304,0.389
0.276,0.558,0.24,0.303,0.366
0.314,0.973,0.272,0.276,0.558
0.403,1.003,0.355,0.314,0.973
0.351,0.755,0.277,0.403,1.003
0.329,0.387,0.218,0.351,0.755
0.303,0.381,0.218,0.329,0.387
0.328,0.369,0.214,0.303,0.381
0.314,0.37,0.208,0.328,0.369
0.309,0.366,0.201,0.314,0.37
0.305,0.362,0.217,0.309,0.366
0.318,0.383,0.226,0.305,0.362
0.307,0.36,0.223,0.318,0.383
0.323,0.376,0.227,0.307,0.36
0.326,0.494,0.293,0.323,0.376
0.32,0.361,0.209,0.326,0.494
0.307,0.371,0.205,0.32,0.361
0.301,0.373,0.222,0.307,0.371
0.311,0.363,0.229,0.301,0.373
0.309,0.363,0.211,0.311,0.363
0.308,0.373,0.216,0.309,0.363
0.317,0.365,0.207,0.308,0.373
0.31,0.388,0.207,0.317,0.365
0.313,0.384,0.225,0.31,0.388
0.333,0.375,0.22,0.313,0.384
0.309,0.375,0.207,0.333,0.375
0.314,0.384,0.221,0.309,0.375
0.316,0.357,0.209,0.314,0.384
0.31,0.366,0.204,0.316,0.357
0.313,0.358,0.22,0.31,0.366
0.308,0.357,0.205,0.313,0.358
0.31,0.354,0.206,0.308,0.357
0.324,0.364,0.22,0.31,0.354
0.309,0.373,0.222,0.324,0.364
0.302,0.368,0.207,0.309,0.373
0.295,0.347,0.201,0.302,0.368
0.313,0.36,0.205,0.295,0.347
0.312,0.368,0.211,0.313,0.36
0.302,0.357,0.211,0.312,0.368
0.273,0.358,0.195,0.302,0.357
0.267,0.324,0.202,0.273,0.358
0.271,0.334,0.195,0.267,0.324
0.278,0.333,0.197,0.271,0.334
0.279,0.34,0.191,0.278,0.333
0.363,0.43,0.31,0.279,0.34
0.287,0.321,0.186,0.363,0.43
0.263,0.336,0.188,0.287,0.321
0.261,0.315,0.189,0.263,0.336
0.27,0.316,0.189,0.261,0.315
0.289,0.332,0.185,0.27,0.316
0.286,0.318,0.199,0.289,0.332
0.262,0.32,0.183,0.286,0.318
0.242,0.307,0.176,0.262,0.32
0.275,0.339,0.197,0.242,0.307
0.259,0.312,0.185,0.275,0.339
0.259,0.329,0.186,0.259,0.312
0.263,0.326,0.192,0.259,0.329
0.274,0.32,0.213,0.263,0.326
0.256,0.308,0.179,0.274,0.32
0.288,0.347,0.205,0.256,0.308
0.276,0.333,0.194,0.288,0.347
0.273,0.337,0.198,0.276,0.333
0.27,0.321,0.185,0.273,0.337
0.258,0.326,0.182,0.27,0.321
0.262,0.324,0.184,0.258,0.326
0.28,0.318,0.188,0.262,0.324
0.265,0.328,0.178,0.28,0.318
0.287,0.336,0.184,0.265,0.328
0.27,0.335,0.189,0.287,0.336
0.282,0.321,0.193,0.27,0.335
0.284,0.334,0.197,0.282,0.321
0.28,0.331,0.187,0.284,0.334
0.282,0.33,0.195,0.28,0.331
0.279,0.326,0.208,0.282,0.33
0.274,0.324,0.199,0.279,0.326
0.271,0.337,0.197,0.274,0.324
0.272,0.326,0.187,0.271,0.337
0.267,0.32,0.192,0.272,0.326
0.264,0.331,0.189,0.267,0.32
0.284,0.329,0.203,0.264,0.331
0.264,0.33,0.192,0.284,0.329
0.262,0.319,0.188,0.264,0.33
0.273,0.316,0.189,0.262,0.319
0.283,0.344,0.191,0.273,0.316
0.268,0.337,0.197,0.283,0.344
0.274,0.326,0.191,0.268,0.337
0.304,0.335,0.195,0.274,0.326
0.279,0.327,0.191,0.304,0.335
0.288,0.351,0.208,0.279,0.327
0.306,0.362,0.216,0.288,0.351
0.293,0.354,0.211,0.306,0.362
0.294,0.348,0.203,0.293,0.354
0.302,0.35,0.208,0.294,0.348
0.317,0.353,0.206,0.302,0.35
0.317,0.363,0.209,0.317,0.353
0.285,0.338,0.199,0.317,0.363
0.272,0.334,0.201,0.285,0.338
0.288,0.352,0.192,0.272,0.334
0.298,0.366,0.205,0.288,0.352
0.309,0.351,0.213,0.298,0.366
0.284,0.336,0.193,0.309,0.351
0.296,0.35,0.205,0.284,0.336
0.278,0.336,0.198,0.296,0.35
0.307,0.347,0.196,0.278,0.336
0.293,0.367,0.201,0.307,0.347
0.278,0.342,0.191,0.293,0.367
0.288,0.351,0.219,0.278,0.342
0.295,0.355,0.208,0.288,0.351
0.318,0.359,0.202,0.295,0.355
0.295,0.36,0.215,0.318,0.359
0.286,0.331,0.213,0.295,0.36
0.295,0.34,0.214,0.286,0.331
0.292,0.345,0.21,0.295,0.34
0.306,0.354,0.2,0.292,0.345
0.302,0.356,0.195,0.306,0.354
0.309,0.363,0.205,0.302,0.356
0.323,0.358,0.201,0.309,0.363
0.294,0.346,0.209,0.323,0.358
0.304,0.355,0.224,0.294,0.346
0.299,0.353,0.219,0.304,0.355
0.289,0.345,0.191,0.299,0.353
0.401,0.47,0.325,0.289,0.345
0.314,0.368,0.205,0.401,0.47
0.296,0.34,0.202,0.314,0.368
0.318,0.374,0.216,0.296,0.34
0.295,0.35,0.203,0.318,0.374
0.295,0.359,0.209,0.295,0.35
0.286,0.35,0.207,0.295,0.359
0.299,0.345,0.202,0.286,0.35
0.293,0.344,0.214,0.299,0.345
0.305,0.351,0.206,0.293,0.344
0.289,0.349,0.218,0.305,0.351
0.327,0.432,0.298,0.289,0.349
0.293,0.356,0.212,0.327,0.432
0.298,0.333,0.203,0.293,0.356
0.272,0.326,0.188,0.298,0.333
0.265,0.319,0.203,0.272,0.326
0.261,0.327,0.187,0.265,0.319
0.272,0.327,0.201,0.261,0.327
0.287,0.342,0.179,0.272,0.327
0.271,0.315,0.194,0.287,0.342
0.288,0.346,0.195,0.271,0.315
0.269,0.317,0.186,0.288,0.346
0.271,0.322,0.186,0.269,0.317
0.268,0.344,0.194,0.271,0.322
0.278,0.334,0.196,0.268,0.344
0.284,0.342,0.202,0.278,0.334
0.28,0.326,0.186,0.284,0.342
0.273,0.331,0.198,0.28,0.326
0.295,0.333,0.196,0.273,0.331
0.279,0.326,0.194,0.295,0.333
0.272,0.322,0.197,0.279,0.326
0.284,0.333,0.202,0.272,0.322
0.279,0.334,0.197,0.284,0.333
0.274,0.338,0.199,0.279,0.334
0.32,0.362,0.207,0.274,0.338
0.303,0.351,0.207,0.32,0.362
0.264,0.332,0.195,0.303,0.351
0.296,0.347,0.21,0.264,0.332
0.298,0.341,0.2,0.296,0.347
0.28,0.34,0.2,0.298,0.341
0.287,0.344,0.192,0.28,0.34
0.288,0.329,0.195,0.287,0.344
0.293,0.357,0.198,0.288,0.329
0.299,0.367,0.203,0.293,0.357
0.297,0.34,0.201,0.299,0.367
0.295,0.359,0.21,0.297,0.34
0.293,0.349,0.202,0.295,0.359
0.299,0.354,0.212,0.293,0.349
0.296,0.345,0.21,0.299,0.354
0.278,0.335,0.194,0.296,0.345
0.296,0.353,0.211,0.278,0.335
0.285,0.36,0.223,0.296,0.353
0.287,0.341,0.205,0.285,0.36
0.276,0.343,0.198,0.287,0.341
0.271,0.329,0.191,0.276,0.343
0.281,0.358,0.205,0.271,0.329
0.276,0.34,0.199,0.281,0.358
0.28,0.346,0.197,0.276,0.34
0.281,0.346,0.204,0.28,0.346
0.283,0.356,0.194,0.281,0.346
0.268,0.325,0.18,0.283,0.356
0.307,0.348,0.208,0.268,0.325
0.287,0.342,0.203,0.307,0.348
0.282,0.345,0.197,0.287,0.342
0.315,0.351,0.206,0.282,0.345
0.326,0.353,0.202,0.315,0.351
0.307,0.365,0.213,0.326,0.353
0.292,0.345,0.203,0.307,0.365
0.321,0.342,0.214,0.292,0.345
0.301,0.359,0.211,0.321,0.342
0.303,0.355,0.206,0.301,0.359
0.299,0.365,0.206,0.303,0.355
0.306,0.356,0.205,0.299,0.365
0.31,0.375,0.218,0.306,0.356
0.313,0.353,0.219,0.31,0.375
0.304,0.377,0.212,0.313,0.353
0.288,0.361,0.213,0.304,0.377
0.309,0.359,0.215,0.288,0.361
0.319,0.376,0.217,0.309,0.359
0.302,0.367,0.215,0.319,0.376
0.302,0.381,0.211,0.302,0.367
0.306,0.362,0.213,0.302,0.381
0.297,0.364,0.213,0.306,0.362
0.337,0.371,0.209,0.297,0.364
0.302,0.349,0.222,0.337,0.371
0.305,0.367,0.206,0.302,0.349
0.321,0.36,0.211,0.305,0.367
0.327,0.373,0.221,0.321,0.36
0.307,0.357,0.217,0.327,0.373
0.329,0.372,0.222,0.307,0.357
0.293,0.343,0.215,0.329,0.372
0.295,0.36,0.219,0.293,0.343
0.311,0.356,0.219,0.295,0.36
0.294,0.354,0.205,0.311,0.356
0.319,0.372,0.221,0.294,0.354
0.319,0.362,0.214,0.319,0.372
0.299,0.358,0.201,0.319,0.362
0.302,0.366,0.211,0.299,0.358
0.3,0.373,0.2,0.302,0.366
0.296,0.372,0.213,0.3,0.373
0.294,0.355,0.215,0.296,0.372
0.298,0.359,0.214,0.294,0.355
0.302,0.353,0.205,0.298,0.359
0.293,0.348,0.203,0.302,0.353
0.313,0.351,0.207,0.293,0.348
0.296,0.369,0.207,0.313,0.351
0.302,0.366,0.217,0.296,0.369
0.303,0.363,0.209,0.302,0.366
0.298,0.348,0.213,0.303,0.363
0.295,0.344,0.21,0.298,0.348
0.294,0.339,0.197,0.295,0.344
0.289,0.331,0.198,0.294,0.339
0.279,0.329,0.201,0.289,0.331
0.285,0.353,0.187,0.279,0.329
0.27,0.326,0.182,0.285,0.353
0.281,0.343,0.202,0.27,0.326
0.271,0.328,0.19,0.281,0.343
0.274,0.334,0.195,0.271,0.328
0.269,0.327,0.188,0.274,0.334
0.279,0.333,0.208,0.269,0.327
0.282,0.315,0.191,0.279,0.333
0.289,0.342,0.187,0.282,0.315
0.279,0.328,0.197,0.289,0.342
0.268,0.321,0.204,0.279,0.328
0.279,0.342,0.197,0.268,0.321
0.279,0.319,0.188,0.279,0.342
0.274,0.33,0.205,0.279,0.319
0.278,0.332,0.197,0.274,0.33
0.281,0.334,0.216,0.278,0.332
0.288,0.336,0.182,0.281,0.334
0.293,0.354,0.206,0.288,0.336
0.307,0.342,0.205,0.293,0.354
0.272,0.32,0.196,0.307,0.342
0.276,0.331,0.19,0.272,0.32
0.302,0.34,0.199,0.276,0.331
0.275,0.348,0.211,0.302,0.34
0.281,0.33,0.207,0.275,0.348
0.285,0.321,0.194,0.281,0.33
0.297,0.353,0.196,0.285,0.321
0.279,0.345,0.194,0.297,0.353
0.28,0.326,0.198,0.279,0.345
0.285,0.351,0.2,0.28,0.326
0.29,0.342,0.21,0.285,0.351
0.269,0.359,0.207,0.29,0.342
0.28,0.328,0.196,0.269,0.359
0.3,0.324,0.188,0.28,0.328
0.27,0.329,0.198,0.3,0.324
0.284,0.356,0.204,0.27,0.329
0.281,0.342,0.192,0.284,0.356
0.273,0.328,0.197,0.281,0.342
0.289,0.346,0.19,0.273,0.328
0.268,0.324,0.197,0.289,0.346
0.274,0.328,0.196,0.268,0.324
0.28,0.331,0.199,0.274,0.328
0.286,0.329,0.204,0.28,0.331
0.279,0.343,0.206,0.286,0.329
0.289,0.347,0.197,0.279,0.343
0.308,0.463,0.259,0.289,0.347
0.286,0.347,0.194,0.308,0.463
0.31,0.367,0.206,0.286,0.347
0.336,0.377,0.227,0.31,0.367
0.337,0.452,0.302,0.336,0.377
0.319,0.397,0.229,0.337,0.452
0.329,0.403,0.239,0.319,0.397
0.318,0.396,0.238,0.329,0.403
0.312,0.412,0.243,0.318,0.396
0.305,0.381,0.217,0.312,0.412
0.33,0.371,0.218,0.305,0.381
0.313,0.373,0.208,0.33,0.371
0.302,0.374,0.207,0.313,0.373
0.382,0.487,0.324,0.302,0.374
0.323,0.385,0.221,0.382,0.487
0.328,0.374,0.211,0.323,0.385
0.308,0.386,0.214,0.328,0.374
0.305,0.373,0.215,0.308,0.386
0.304,0.381,0.215,0.305,0.373
0.324,0.393,0.215,0.304,0.381
0.319,0.375,0.218,0.324,0.393
0.308,0.359,0.211,0.319,0.375
0.324,0.373,0.224,0.308,0.359
0.307,0.362,0.217,0.324,0.373
0.298,0.372,0.204,0.307,0.362
0.32,0.372,0.212,0.298,0.372
0.304,0.362,0.21,0.32,0.372
0.395,0.452,0.291,0.304,0.362
0.321,0.376,0.214,0.395,0.452
0.301,0.374,0.205,0.321,0.376
0.312,0.388,0.218,0.301,0.374
0.324,0.387,0.229,0.312,0.388
0.327,0.382,0.222,0.324,0.387
0.3,0.36,0.219,0.327,0.382
0.299,0.356,0.213,0.3,0.36
0.306,0.368,0.214,0.299,0.356
0.315,0.392,0.227,0.306,0.368
0.378,0.473,0.291,0.315,0.392
0.301,0.378,0.205,0.378,0.473
0.317,0.373,0.212,0.301,0.378
0.308,0.365,0.216,0.317,0.373
0.312,0.369,0.216,0.308,0.365
0.317,0.385,0.226,0.312,0.369
0.321,0.376,0.203,0.317,0.385
0.314,0.368,0.212,0.321,0.376
0.311,0.388,0.217,0.314,0.368
0.312,0.365,0.203,0.311,0.388
0.323,0.374,0.213,0.312,0.365
0.313,0.342,0.214,0.323,0.374
0.31,0.365,0.208,0.313,0.342
0.31,0.358,0.202,0.31,0.365
0.33,0.403,0.279,0.31,0.358
0.282,0.33,0.197,0.33,0.403
0.285,0.345,0.197,0.282,0.33
0.307,0.353,0.211,0.285,0.345
0.291,0.333,0.192,0.307,0.353
0.278,0.348,0.196,0.291,0.333
0.288,0.347,0.192,0.278,0.348
0.282,0.342,0.207,0.288,0.347
0.283,0.328,0.193,0.282,0.342
0.265,0.327,0.19,0.283,0.328
0.279,0.323,0.192,0.265,0.327
0.267,0.341,0.198,0.279,0.323
0.272,0.344,0.186,0.267,0.341
0.274,0.329,0.191,0.272,0.344
0.284,0.32,0.193,0.274,0.329
0.265,0.335,0.193,0.284,0.32
0.309,0.332,0.192,0.265,0.335
0.302,0.327,0.192,0.309,0.332
0.298,0.368,0.201,0.302,0.327
0.286,0.338,0.199,0.298,0.368
0.273,0.332,0.207,0.286,0.338
0.267,0.321,0.192,0.273,0.332
0.278,0.323,0.196,0.267,0.321
0.273,0.319,0.19,0.278,0.323
0.261,0.358,0.197,0.273,0.319
0.27,0.337,0.2,0.261,0.358
0.269,0.341,0.214,0.27,0.337
0.284,0.336,0.197,0.269,0.341
0.28,0.341,0.2,0.284,0.336
0.288,0.347,0.191,0.28,0.341
0.283,0.339,0.195,0.288,0.347
0.307,0.346,0.211,0.283,0.339
0.285,0.331,0.189,0.307,0.346
0.279,0.337,0.208,0.285,0.331
0.283,0.328,0.187,0.279,0.337
0.293,0.343,0.201,0.283,0.328
0.309,0.339,0.198,0.293,0.343
