Metric_0,Metric_1,Metric_2,Metric_3,Metric_4
0.176,0.246,0.189,0.167,0.256
0.179,0.245,0.186,0.176,0.246
0.175,0.242,0.193,0.179,0.245
0.185,0.269,0.195,0.175,0.242
0.17,0.246,0.198,0.185,0.269
0.182,0.251,0.189,0.17,0.246
0.18,0.27,0.189,0.182,0.251
0.177,0.249,0.195,0.18,0.27
0.171,0.238,0.188,0.177,0.249
0.205,0.254,0.197,0.171,0.238
0.181,0.246,0.18,0.205,0.254
0.17,0.277,0.195,0.181,0.246
0.184,0.263,0.191,0.17,0.277
0.178,0.237,0.195,0.184,0.263
0.176,0.247,0.196,0.178,0.237
0.18,0.273,0.2,0.176,0.247
0.174,0.245,0.19,0.18,0.273
0.183,0.239,0.188,0.174,0.245
0.185,0.262,0.192,0.183,0.239
0.201,0.259,0.207,0.185,0.262
0.193,0.258,0.205,0.201,0.259
0.194,0.26,0.206,0.193,0.258
0.219,0.261,0.208,0.194,0.26
0.203,0.266,0.211,0.219,0.261
0.201,0.296,0.214,0.203,0.266
0.194,0.275,0.205,0.201,0.296
0.194,0.274,0.213,0.194,0.275
0.187,0.259,0.221,0.194,0.274
0.186,0.253,0.203,0.187,0.259
0.194,0.263,0.205,0.186,0.253
0.202,0.258,0.216,0.194,0.263
0.2,0.276,0.222,0.202,0.258
0.205,0.266,0.203,0.2,0.276
0.186,0.25,0.205,0.205,0.266
0.198,0.269,0.204,0.186,0.25
0.191,0.259,0.204,0.198,0.269
0.194,0.25,0.204,0.191,0.259
0.186,0.268,0.215,0.194,0.25
0.191,0.28,0.211,0.186,0.268
0.199,0.257,0.205,0.191,0.28
0.197,0.283,0.208,0.199,0.257
0.19,0.265,0.217,0.197,0.283
0.204,0.249,0.208,0.19,0.265
0.184,0.263,0.205,0.204,0.249
0.19,0.249,0.207,0.184,0.263
0.18,0.256,0.202,0.19,0.249
0.185,0.25,0.21,0.18,0.256
0.19,0.273,0.203,0.185,0.25
0.194,0.257,0.203,0.19,0.273
0.191,0.252,0.205,0.194,0.257
0.189,0.253,0.205,0.191,0.252
0.189,0.262,0.205,0.189,0.253
0.2,0.254,0.217,0.189,0.262
0.195,0.274,0.217,0.2,0.254
0.207,0.267,0.217,0.195,0.274
0.201,0.281,0.211,0.207,0.267
0.196,0.239,0.198,0.201,0.281
0.197,0.257,0.204,0.196,0.239
0.187,0.261,0.21,0.197,0.257
0.182,0.264,0.198,0.187,0.261
0.199,0.252,0.215,0.182,0.264
0.193,0.275,0.198,0.199,0.252
0.201,0.289,0.195,0.193,0.275
0.184,0.254,0.201,0.201,0.289
0.188,0.262,0.196,0.184,0.254
0.182,0.257,0.183,0.188,0.262
0.176,0.263,0.192,0.182,0.257
0.171,0.266,0.191,0.176,0.263
0.188,0.252,0.188,0.171,0.266
0.186,0.265,0.196,0.188,0.252
0.174,0.248,0.192,0.186,0.265
0.178,0.261,0.187,0.174,0.248
0.18,0.245,0.199,0.178,0.261
0.176,0.276,0.191,0.18,0.245
0.174,0.255,0.194,0.176,0.276
0.177,0.256,0.191,0.174,0.255
0.179,0.24,0.21,0.177,0.256
0.184,0.252,0.19,0.179,0.24
0.174,0.25,0.187,0.184,0.252
0.191,0.263,0.191,0.174,0.25
0.175,0.257,0.2,0.191,0.263
0.187,0.259,0.195,0.175,0.257
0.188,0.248,0.198,0.187,0.259
0.176,0.258,0.194,0.188,0.248
0.184,0.266,0.199,0.176,0.258
0.173,0.262,0.197,0.184,0.266
0.174,0.26,0.189,0.173,0.262
0.192,0.264,0.204,0.174,0.26
0.188,0.264,0.195,0.192,0.264
0.18,0.274,0.189,0.188,0.264
0.175,0.247,0.2,0.18,0.274
0.188,0.273,0.201,0.175,0.247
0.172,0.231,0.191,0.188,0.273
0.189,0.266,0.2,0.172,0.231
0.182,0.256,0.193,0.189,0.266
0.173,0.237,0.182,0.182,0.256
0.179,0.278,0.195,0.173,0.237
0.183,0.265,0.199,0.179,0.278
0.186,0.277,0.193,0.183,0.265
0.185,0.26,0.187,0.186,0.277
0.183,0.246,0.192,0.185,0.26
0.183,0.264,0.203,0.183,0.246
0.181,0.266,0.202,0.183,0.264
0.174,0.242,0.186,0.181,0.266
0.176,0.266,0.195,0.174,0.242
0.181,0.244,0.199,0.176,0.266
0.182,0.284,0.195,0.181,0.244
0.181,0.264,0.196,0.182,0.284
0.182,0.28,0.191,0.181,0.264
0.191,0.243,0.19,0.182,0.28
0.171,0.273,0.189,0.191,0.243
0.176,0.273,0.191,0.171,0.273
0.181,0.265,0.2,0.176,0.273
0.183,0.277,0.196,0.181,0.265
0.187,0.25,0.208,0.183,0.277
0.197,0.271,0.208,0.187,0.25
0.194,0.256,0.204,0.197,0.271
0.194,0.267,0.208,0.194,0.256
0.193,0.267,0.196,0.194,0.267
0.196,0.258,0.202,0.193,0.267
0.201,0.271,0.207,0.196,0.258
0.182,0.279,0.204,0.201,0.271
0.2,0.29,0.202,0.182,0.279
0.195,0.266,0.198,0.2,0.29
0.186,0.246,0.2,0.195,0.266
0.19,0.255,0.209,0.186,0.246
0.198,0.265,0.209,0.19,0.255
0.198,0.268,0.215,0.198,0.265
0.194,0.275,0.201,0.198,0.268
0.202,0.264,0.203,0.194,0.275
0.186,0.259,0.204,0.202,0.264
0.197,0.261,0.199,0.186,0.259
0.184,0.251,0.206,0.197,0.261
0.196,0.26,0.202,0.184,0.251
0.195,0.246,0.201,0.196,0.26
0.197,0.262,0.206,0.195,0.246
0.197,0.248,0.201,0.197,0.262
0.193,0.28,0.218,0.197,0.248
0.2,0.258,0.213,0.193,0.28
0.186,0.285,0.205,0.2,0.258
0.201,0.274,0.209,0.186,0.285
0.197,0.256,0.198,0.201,0.274
0.186,0.248,0.21,0.197,0.256
0.186,0.287,0.203,0.186,0.248
0.197,0.272,0.205,0.186,0.287
0.194,0.28,0.198,0.197,0.272
0.193,0.271,0.215,0.194,0.28
0.2,0.268,0.198,0.193,0.271
0.189,0.272,0.211,0.2,0.268
0.192,0.285,0.2,0.189,0.272
0.196,0.277,0.199,0.192,0.285
0.196,0.255,0.2,0.196,0.277
0.186,0.271,0.202,0.196,0.255
0.188,0.264,0.207,0.186,0.271
0.205,0.267,0.212,0.188,0.264
0.197,0.264,0.205,0.205,0.267
0.186,0.245,0.203,0.197,0.264
0.191,0.241,0.2,0.186,0.245
0.185,0.26,0.205,0.191,0.241
0.194,0.26,0.206,0.185,0.26
0.18,0.284,0.217,0.194,0.26
0.18,0.242,0.21,0.18,0.284
0.175,0.262,0.192,0.18,0.242
0.184,0.263,0.199,0.175,0.262
0.176,0.291,0.186,0.184,0.263
0.176,0.258,0.202,0.176,0.291
0.175,0.257,0.196,0.176,0.258
0.185,0.254,0.185,0.175,0.257
0.178,0.254,0.201,0.185,0.254
0.176,0.255,0.195,0.178,0.254
0.18,0.267,0.202,0.176,0.255
0.184,0.272,0.188,0.18,0.267
0.181,0.243,0.194,0.184,0.272
0.176,0.269,0.189,0.181,0.243
0.169,0.273,0.19,0.176,0.269
0.173,0.258,0.192,0.169,0.273
0.178,0.258,0.184,0.173,0.258
0.182,0.264,0.212,0.178,0.258
0.183,0.255,0.198,0.182,0.264
0.174,0.256,0.191,0.183,0.255
0.172,0.258,0.183,0.174,0.256
0.173,0.242,0.198,0.172,0.258
0.179,0.242,0.203,0.173,0.242
0.179,0.25,0.19,0.179,0.242
0.187,0.26,0.2,0.179,0.25
0.176,0.259,0.2,0.187,0.26
0.176,0.273,0.191,0.176,0.259
0.178,0.251,0.196,0.176,0.273
0.179,0.239,0.192,0.178,0.251
0.18,0.269,0.194,0.179,0.239
0.188,0.258,0.192,0.18,0.269
0.179,0.273,0.194,0.188,0.258
0.179,0.261,0.201,0.179,0.273
0.181,0.254,0.199,0.179,0.261
0.172,0.257,0.207,0.181,0.254
0.182,0.277,0.19,0.172,0.257
0.175,0.273,0.189,0.182,0.277
0.181,0.253,0.199,0.175,0.273
0.187,0.244,0.186,0.181,0.253
0.18,0.262,0.191,0.187,0.244
0.2,0.259,0.194,0.18,0.262
0.186,0.26,0.195,0.2,0.259
0.181,0.248,0.198,0.186,0.26
0.187,0.261,0.194,0.181,0.248
0.184,0.249,0.192,0.187,0.261
0.177,0.226,0.189,0.184,0.249
0.191,0.238,0.19,0.177,0.226
0.184,0.26,0.205,0.191,0.238
0.198,0.252,0.196,0.184,0.26
0.182,0.242,0.202,0.198,0.252
0.184,0.275,0.205,0.182,0.242
0.198,0.253,0.221,0.184,0.275
0.201,0.269,0.228,0.198,0.253
0.207,0.237,0.208,0.201,0.269
0.193,0.256,0.208,0.207,0.237
0.2,0.272,0.21,0.193,0.256
0.288,0.369,0.291,0.2,0.272
0.202,0.259,0.202,0.288,0.369
0.196,0.263,0.207,0.202,0.259
0.198,0.275,0.204,0.196,0.263
0.198,0.258,0.212,0.198,0.275
0.213,0.255,0.219,0.198,0.258
0.212,0.26,0.22,0.213,0.255
0.206,0.27,0.217,0.212,0.26
0.187,0.282,0.204,0.206,0.27
0.21,0.29,0.24,0.187,0.282
0.206,0.288,0.245,0.21,0.29
0.204,0.251,0.213,0.206,0.288
0.187,0.266,0.219,0.204,0.251
0.173,0.254,0.182,0.187,0.266
0.169,0.236,0.189,0.173,0.254
0.192,0.249,0.202,0.169,0.236
0.209,0.258,0.206,0.192,0.249
0.198,0.257,0.206,0.209,0.258
0.196,0.265,0.219,0.198,0.257
0.189,0.256,0.204,0.196,0.265
0.201,0.248,0.217,0.189,0.256
0.195,0.252,0.204,0.201,0.248
0.191,0.276,0.221,0.195,0.252
0.201,0.253,0.21,0.191,0.276
0.199,0.256,0.212,0.201,0.253
0.193,0.282,0.206,0.199,0.256
0.207,0.269,0.216,0.193,0.282
0.194,0.27,0.214,0.207,0.269
0.208,0.26,0.202,0.194,0.27
0.188,0.257,0.208,0.208,0.26
0.198,0.273,0.205,0.188,0.257
0.19,0.263,0.214,0.198,0.273
0.194,0.267,0.219,0.19,0.263
0.201,0.25,0.213,0.194,0.267
0.187,0.251,0.2,0.201,0.25
0.191,0.27,0.208,0.187,0.251
0.21,0.265,0.205,0.191,0.27
0.191,0.266,0.21,0.21,0.265
0.2,0.258,0.199,0.191,0.266
0.196,0.254,0.21,0.2,0.258
0.195,0.255,0.2,0.196,0.254
0.181,0.256,0.2,0.195,0.255
0.166,0.247,0.184,0.181,0.256
0.171,0.247,0.187,0.166,0.247
0.179,0.247,0.19,0.171,0.247
0.197,0.265,0.199,0.179,0.247
0.199,0.3,0.195,0.197,0.265
0.178,0.261,0.194,0.199,0.3
0.169,0.246,0.191,0.178,0.261
0.187,0.235,0.191,0.169,0.246
0.177,0.254,0.193,0.187,0.235
0.193,0.281,0.202,0.177,0.254
0.181,0.264,0.191,0.193,0.281
0.176,0.248,0.196,0.181,0.264
0.175,0.26,0.185,0.176,0.248
0.174,0.274,0.192,0.175,0.26
0.189,0.261,0.202,0.174,0.274
0.183,0.255,0.187,0.189,0.261
0.176,0.265,0.189,0.183,0.255
0.174,0.254,0.194,0.176,0.265
0.182,0.275,0.196,0.174,0.254
0.17,0.262,0.191,0.182,0.275
0.191,0.256,0.188,0.17,0.262
0.172,0.24,0.184,0.191,0.256
0.181,0.259,0.191,0.172,0.24
0.177,0.26,0.179,0.181,0.259
0.172,0.276,0.2,0.177,0.26
0.182,0.254,0.191,0.172,0.276
0.192,0.249,0.193,0.182,0.254
0.178,0.247,0.191,0.192,0.249
0.171,0.245,0.188,0.178,0.247
0.174,0.242,0.184,0.171,0.245
0.176,0.251,0.181,0.174,0.242
0.171,0.252,0.186,0.176,0.251
0.177,0.269,0.192,0.171,0.252
0.181,0.264,0.19,0.177,0.269
0.181,0.255,0.189,0.181,0.264
0.189,0.258,0.195,0.181,0.255
0.181,0.269,0.19,0.189,0.258
0.172,0.229,0.191,0.181,0.269
0.175,0.227,0.195,0.172,0.229
0.182,0.265,0.19,0.175,0.227
0.174,0.264,0.191,0.182,0.265
0.176,0.252,0.203,0.174,0.264
0.175,0.256,0.188,0.176,0.252
0.182,0.258,0.194,0.175,0.256
0.178,0.259,0.188,0.182,0.258
0.188,0.235,0.198,0.178,0.259
0.182,0.239,0.195,0.188,0.235
0.192,0.239,0.199,0.182,0.239
0.188,0.267,0.197,0.192,0.239
0.197,0.247,0.205,0.188,0.267
0.189,0.23,0.216,0.197,0.247
0.219,0.291,0.236,0.189,0.23
0.195,0.284,0.215,0.219,0.291
0.198,0.261,0.207,0.195,0.284
0.192,0.285,0.215,0.198,0.261
0.191,0.249,0.202,0.192,0.285
0.22,0.256,0.206,0.191,0.249
0.198,0.255,0.208,0.22,0.256
0.196,0.277,0.206,0.198,0.255
0.194,0.245,0.212,0.196,0.277
0.2,0.266,0.212,0.194,0.245
0.204,0.275,0.223,0.2,0.266
0.195,0.273,0.206,0.204,0.275
0.217,0.267,0.216,0.195,0.273
0.198,0.266,0.218,0.217,0.267
0.203,0.249,0.205,0.198,0.266
0.2,0.277,0.208,0.203,0.249
0.215,0.255,0.208,0.2,0.277
0.225,0.255,0.213,0.215,0.255
0.195,0.251,0.214,0.225,0.255
0.188,0.245,0.207,0.195,0.251
0.2,0.27,0.21,0.188,0.245
0.195,0.268,0.218,0.2,0.27
0.189,0.249,0.208,0.195,0.268
0.197,0.252,0.217,0.189,0.249
0.209,0.265,0.21,0.197,0.252
0.191,0.266,0.203,0.209,0.265
0.199,0.27,0.213,0.191,0.266
0.196,0.267,0.212,0.199,0.27
0.198,0.244,0.212,0.196,0.267
0.199,0.235,0.227,0.198,0.244
0.187,0.262,0.223,0.199,0.235
0.2,0.254,0.213,0.187,0.262
0.188,0.268,0.223,0.2,0.254
0.191,0.241,0.223,0.188,0.268
0.195,0.267,0.226,0.191,0.241
0.2,0.25,0.201,0.195,0.267
0.197,0.255,0.208,0.2,0.25
0.194,0.26,0.205,0.197,0.255
0.196,0.269,0.211,0.194,0.26
0.197,0.245,0.2,0.196,0.269
0.202,0.271,0.218,0.197,0.245
0.21,0.271,0.203,0.202,0.271
0.183,0.251,0.205,0.21,0.271
0.2,0.254,0.196,0.183,0.251
0.211,0.258,0.193,0.2,0.254
0.17,0.246,0.189,0.211,0.258
0.187,0.254,0.192,0.17,0.246
0.174,0.244,0.182,0.187,0.254
0.185,0.243,0.2,0.174,0.244
0.178,0.258,0.185,0.185,0.243
0.177,0.247,0.185,0.178,0.258
0.178,0.238,0.197,0.177,0.247
0.178,0.255,0.193,0.178,0.238
0.181,0.277,0.192,0.178,0.255
0.181,0.253,0.204,0.181,0.277
0.192,0.224,0.181,0.181,0.253
0.177,0.264,0.194,0.192,0.224
0.173,0.252,0.186,0.177,0.264
0.17,0.244,0.197,0.173,0.252
0.172,0.256,0.181,0.17,0.244
0.181,0.256,0.188,0.172,0.256
0.175,0.233,0.193,0.181,0.256
0.171,0.261,0.189,0.175,0.233
0.174,0.27,0.19,0.171,0.261
0.179,0.279,0.208,0.174,0.27
0.179,0.257,0.196,0.179,0.279
0.176,0.229,0.194,0.179,0.257
0.175,0.268,0.183,0.176,0.229
0.176,0.267,0.196,0.175,0.268
0.179,0.248,0.184,0.176,0.267
0.201,0.236,0.182,0.179,0.248
0.171,0.248,0.198,0.201,0.236
0.175,0.262,0.193,0.171,0.248
0.179,0.252,0.189,0.175,0.262
0.183,0.234,0.204,0.179,0.252
0.19,0.248,0.19,0.183,0.234
0.182,0.249,0.182,0.19,0.248
0.185,0.274,0.209,0.182,0.249
0.174,0.242,0.193,0.185,0.274
0.172,0.241,0.184,0.174,0.242
0.176,0.251,0.184,0.172,0.241
0.183,0.265,0.196,0.176,0.251
0.182,0.248,0.206,0.183,0.265
0.192,0.264,0.19,0.182,0.248
0.175,0.239,0.197,0.192,0.264
0.176,0.25,0.186,0.175,0.239
0.186,0.264,0.204,0.176,0.25
0.168,0.25,0.184,0.186,0.264
0.197,0.262,0.183,0.168,0.25
0.169,0.242,0.191,0.197,0.262
0.177,0.277,0.191,0.169,0.242
0.184,0.256,0.194,0.177,0.277
0.195,0.251,0.207,0.184,0.256
0.187,0.24,0.19,0.195,0.251
0.201,0.263,0.211,0.187,0.24
0.213,0.253,0.212,0.201,0.263
0.214,0.254,0.225,0.213,0.253
0.189,0.274,0.212,0.214,0.254
0.202,0.255,0.204,0.189,0.274
0.2,0.255,0.208,0.202,0.255
0.196,0.256,0.209,0.2,0.255
0.191,0.247,0.213,0.196,0.256
0.213,0.288,0.211,0.191,0.247
0.193,0.273,0.205,0.213,0.288
0.197,0.268,0.209,0.193,0.273
0.197,0.24,0.212,0.197,0.268
0.188,0.269,0.203,0.197,0.24
0.183,0.249,0.205,0.188,0.269
0.201,0.268,0.211,0.183,0.249
0.195,0.257,0.22,0.201,0.268
0.191,0.241,0.208,0.195,0.257
0.191,0.263,0.209,0.191,0.241
0.197,0.248,0.226,0.191,0.263
0.2,0.245,0.211,0.197,0.248
0.192,0.246,0.207,0.2,0.245
0.19,0.25,0.21,0.192,0.246
0.197,0.248,0.214,0.19,0.25
0.194,0.247,0.22,0.197,0.248
0.198,0.25,0.212,0.194,0.247
0.205,0.254,0.216,0.198,0.25
0.196,0.258,0.227,0.205,0.254
0.214,0.26,0.227,0.196,0.258
0.199,0.247,0.215,0.214,0.26
0.198,0.263,0.217,0.199,0.247
0.212,0.243,0.206,0.198,0.263
0.208,0.263,0.2,0.212,0.243
0.215,0.262,0.221,0.208,0.263
0.196,0.263,0.215,0.215,0.262
0.199,0.253,0.214,0.196,0.263
0.278,0.387,0.296,0.199,0.253
0.279,0.374,0.306,0.278,0.387
0.276,0.387,0.297,0.279,0.374
0.268,0.393,0.288,0.276,0.387
0.28,0.376,0.308,0.268,0.393
0.272,0.398,0.299,0.28,0.376
0.269,0.392,0.289,0.272,0.398
0.396,0.41,0.425,0.269,0.392
0.289,0.396,0.307,0.396,0.41
0.268,0.401,0.29,0.289,0.396
0.277,0.376,0.285,0.268,0.401
0.258,0.386,0.268,0.277,0.376
0.342,0.378,0.323,0.258,0.386
0.262,0.383,0.263,0.342,0.378
0.261,0.373,0.269,0.262,0.383
0.253,0.37,0.281,0.261,0.373
0.258,0.383,0.264,0.253,0.37
0.256,0.361,0.268,0.258,0.383
0.251,0.374,0.279,0.256,0.361
0.252,0.373,0.274,0.251,0.374
0.259,0.374,0.269,0.252,0.373
0.358,0.416,0.367,0.259,0.374
0.272,0.397,0.298,0.358,0.416
0.276,0.394,0.296,0.272,0.397
0.295,0.404,0.298,0.276,0.394
0.278,0.394,0.3,0.295,0.404
0.285,0.377,0.3,0.278,0.394
0.295,0.392,0.315,0.285,0.377
0.3,0.389,0.302,0.295,0.392
0.273,0.409,0.32,0.3,0.389
0.282,0.382,0.292,0.273,0.409
0.319,0.392,0.326,0.282,0.382
0.265,0.383,0.294,0.319,0.392
0.27,0.396,0.304,0.265,0.383
0.284,0.376,0.294,0.27,0.396
0.283,0.382,0.299,0.284,0.376
0.276,0.378,0.3,0.283,0.382
0.292,0.392,0.296,0.276,0.378
0.278,0.372,0.295,0.292,0.392
0.272,0.411,0.294,0.278,0.372
0.282,0.378,0.307,0.272,0.411
0.274,0.381,0.298,0.282,0.378
0.286,0.385,0.298,0.274,0.381
0.284,0.402,0.301,0.286,0.385
0.275,0.389,0.299,0.284,0.402
0.357,0.454,0.377,0.275,0.389
0.283,0.389,0.296,0.357,0.454
0.339,0.388,0.36,0.283,0.389
0.278,0.389,0.319,0.339,0.388
0.271,0.393,0.296,0.278,0.389
0.282,0.37,0.288,0.271,0.393
0.28,0.38,0.297,0.282,0.37
0.295,0.409,0.308,0.28,0.38
0.286,0.379,0.308,0.295,0.409
0.282,0.419,0.311,0.286,0.379
0.274,0.381,0.303,0.282,0.419
0.286,0.391,0.301,0.274,0.381
0.276,0.38,0.31,0.286,0.391
0.275,0.391,0.312,0.276,0.38
0.275,0.374,0.301,0.275,0.391
0.282,0.394,0.285,0.275,0.374
0.27,0.387,0.281,0.282,0.394
0.288,0.367,0.283,0.27,0.387
0.288,0.373,0.292,0.288,0.367
0.28,0.38,0.283,0.288,0.373
0.268,0.371,0.29,0.28,0.38
0.277,0.378,0.3,0.268,0.371
0.263,0.379,0.283,0.277,0.378
0.255,0.377,0.295,0.263,0.379
0.262,0.353,0.265,0.255,0.377
0.263,0.36,0.27,0.262,0.353
0.253,0.371,0.275,0.263,0.36
0.271,0.367,0.27,0.253,0.371
0.263,0.365,0.271,0.271,0.367
0.253,0.353,0.264,0.263,0.365
0.254,0.378,0.259,0.253,0.353
0.269,0.363,0.28,0.254,0.378
0.247,0.361,0.277,0.269,0.363
0.259,0.36,0.269,0.247,0.361
0.254,0.368,0.266,0.259,0.36
0.255,0.384,0.263,0.254,0.368
0.266,0.374,0.264,0.255,0.384
0.246,0.354,0.261,0.266,0.374
0.248,0.358,0.258,0.246,0.354
0.247,0.381,0.263,0.248,0.358
0.247,0.376,0.266,0.247,0.381
0.258,0.396,0.268,0.247,0.376
0.242,0.382,0.268,0.258,0.396
0.266,0.38,0.29,0.242,0.382
0.263,0.404,0.285,0.266,0.38
0.25,0.364,0.271,0.263,0.404
0.248,0.372,0.277,0.25,0.364
0.24,0.38,0.272,0.248,0.372
0.256,0.403,0.282,0.24,0.38
0.273,0.391,0.276,0.256,0.403
0.256,0.372,0.264,0.273,0.391
0.261,0.361,0.268,0.256,0.372
0.259,0.381,0.272,0.261,0.361
